uid,total_loan_amount
15171,4.723016822
15170,14.03548672
15166,6.087953139
15164,4.974842946
15160,9.267493645
15156,5.722768363
15150,5.722768363
15146,5.405415974
15145,26.63059956
15144,4.40582999
15138,13.56050605
15137,5.584137011
15133,5.292153929
15130,5.584137011
15129,6.814935479
15128,11.63198609
15124,5.292153929
15122,10.6975699
15110,5.584137011
15109,5.722768363
15106,4.292650699
15096,6.153413856
15093,6.253610764
15092,10.44848052
15090,23.32348897
15085,4.723016822
15083,4.723016822
15076,27.2691383
15073,50.58344805
15072,22.07765281
15070,5.97467729
15066,5.722768363
15062,9.380603975
15049,27.19326453
15037,8.155245244
15034,4.974842946
15029,5.153538105
15027,3.975670565
15026,9.949685892
15025,11.43929336
15018,5.292153929
15015,27.43566414
15007,12.87826207
15005,6.240248782
15003,9.584804628
14998,16.85096305
14997,29.1855866
14987,4.544373396
14979,14.59989758
14978,5.781982259
14975,4.723016822
14974,4.974842946
14973,5.137811248
14967,5.885770109
14966,10.26699688
14965,5.716524366
14957,4.974842946
14955,4.974842946
14953,6.05244065
14947,25.64989094
14944,22.53263419
14941,9.268010519
14931,3.862594545
14927,5.584137011
14925,9.446188804
14920,15.88043433
14912,4.974842946
14907,10.64351611
14901,20.16691209
14898,17.85312589
14880,16.44938524
14879,16.31080046
14871,11.87618222
14856,6.999013034
14854,10.73767512
14853,5.836040761
14851,9.015667521
14840,4.292650699
14838,5.722768363
14830,6.212630577
14828,10.30707621
14827,9.015667521
14824,5.836040761
14816,4.657587153
14809,5.836040761
14808,12.8779521
14806,12.12809115
14797,4.544373396
14796,5.97467729
14793,5.722768363
14790,11.22394875
14789,4.974842946
14781,4.292650699
14778,6.014774739
14777,25.57456987
14774,4.292650699
14772,17.69650223
14771,6.584074882
14770,11.00236077
14769,9.949685892
14766,22.94904101
14765,6.292054527
14760,16.45718564
14756,36.06305803
14754,41.18155608
14748,23.10011766
14744,5.292153929
14738,8.585301398
14735,37.87831328
14723,25.98110555
14720,15.76817726
14718,3.862594545
14703,9.949685892
14702,11.94935458
14699,10.01517075
14694,4.974842946
14693,5.722768363
14690,18.96581854
14687,11.38017608
14680,11.44455444
14678,8.837024095
14677,8.155245244
14675,5.292153929
14673,6.568344441
14671,10.44666943
14667,19.84638259
14666,16.43693541
14651,4.544373396
14649,15.14495464
14642,17.94664611
14625,29.18948409
14616,5.931812567
14613,11.81393568
14604,9.564416274
14602,26.19125309
14601,5.153538105
14594,5.621800638
14586,9.326656758
14583,5.153538105
14582,3.862594545
14580,4.723016822
14579,5.153538105
14578,4.40582999
14577,8.585301398
14571,21.44591788
14560,5.716524366
14557,5.781982259
14553,22.14606568
14547,5.153538105
14543,3.862594545
14541,23.85725526
14537,6.087953139
14536,5.781982259
14535,4.292650699
14521,44.80422067
14519,70.42882515
14515,6.535635912
14509,10.38032792
14505,20.173395
14497,6.405333138
14493,8.585301398
14491,22.60405976
14485,14.06358974
14484,65.69186938
14471,5.722768363
14464,5.292153929
14463,21.5369527
14457,10.00912491
14452,39.54691744
14441,39.4554598
14437,5.153538105
14434,23.71869944
14432,10.44606456
14431,4.974842946
14423,5.722768363
14417,6.153413856
14411,15.85120116
14410,17.60127889
14409,6.014774739
14408,6.153413856
14396,5.292153929
14394,10.26699688
14389,25.0391042
14379,16.87866548
14374,5.292153929
14372,11.58778364
14364,9.154252299
14363,6.212630577
14360,13.01734302
14354,6.240248782
14353,5.584137011
14352,6.643293014
14351,46.36974629
14347,6.384269633
14343,6.585626242
14335,4.723016822
14334,9.793609392
14333,5.153538105
14329,31.13119924
14325,21.43560978
14323,6.153413856
14290,5.657311097
14283,11.37488108
14279,14.9900137
14274,14.98758772
14273,9.446188804
14256,51.09051579
14254,19.89937178
14251,3.862594545
14246,3.862594545
14243,6.316422771
14239,11.87618222
14235,5.292153929
14233,34.56315497
14232,9.381086539
14229,6.266691431
14221,8.585301398
14218,12.074091
14206,4.723016822
14203,37.91737113
14194,6.153413856
14193,10.58430786
14186,8.837024095
14169,10.69761131
14162,21.88170996
14157,33.59761164
14154,5.607008011
14150,5.657311097
14142,16.42033827
14140,4.292650699
14135,5.501180385
14133,6.153413856
14131,12.30682771
14130,10.44569203
14124,8.811918386
14123,8.155245244
14120,5.153538105
14118,4.227255494
14114,29.0303438
14113,17.80404823
14112,27.90773481
14095,5.292153929
14088,15.10337234
14087,5.292153929
14080,5.153538105
14077,5.836040761
14071,6.722718659
14057,42.39150662
14045,6.292054527
14040,6.05244065
14034,6.316422771
14029,11.18739823
14022,4.292650699
14020,11.51594958
14017,4.974842946
14015,6.405333138
14014,8.896638213
14005,6.584074882
14003,18.46185633
14002,122.7984374
13999,9.446188804
13996,3.862594545
13992,10.81083195
13989,4.723016822
13981,4.974842946
13978,6.153413856
13977,10.8108492
13976,13.12998476
13974,10.62050533
13972,4.723016822
13971,4.292650699
13968,10.58430786
13965,5.931812567
13952,3.862594545
13949,19.14389341
13947,5.722768363
13941,12.08805558
13939,4.8616016
13938,6.05244065
13930,5.292153929
13928,69.29190479
13927,5.292153929
13919,3.862594545
13909,14.28254003
13907,27.16307384
13905,5.292153929
13899,11.01492229
13898,22.75435186
13891,26.61433873
13876,5.885770109
13874,5.97467729
13873,5.722768363
13856,16.31049049
13854,17.17330381
13853,40.49002403
13852,17.16830509
13850,10.13660601
13848,4.544373396
13833,4.723016822
13827,20.71278206
13826,8.950513511
13824,6.121545176
13806,4.723016822
13803,19.64754566
13799,10.42996518
13798,3.975670565
13796,21.14326194
13791,18.63104688
13777,3.862594545
13773,5.722768363
13768,35.96284623
13761,21.39525368
13759,162.2289709
13752,5.292153929
13745,4.723016822
13735,5.722768363
13722,5.722768363
13719,4.723016822
13711,21.82851713
13706,5.885770109
13701,8.016753519
13697,43.81959768
13686,14.16905047
13683,5.97467729
13680,5.722768363
13679,5.722768363
13676,15.24439718
13674,11.33722854
13670,5.885770109
13669,5.722768363
13666,5.781982259
13663,5.292153929
13655,5.584137011
13654,30.58588839
13645,25.72761119
13644,4.974842946
13642,15.85114941
13638,5.292153929
13633,36.3753029
13632,5.722768363
13629,23.89309121
13625,23.96611875
13622,5.657311097
13615,5.292153929
13609,5.885770109
13606,4.974842946
13603,6.05244065
13599,5.722768363
13594,6.014774739
13585,10.93552036
13573,4.8616016
13564,94.51567712
13561,10.8108492
13552,9.046263135
13524,10.09651891
13515,25.12235717
13513,10.47600854
13510,23.14572407
13507,5.153538105
13505,11.01492229
13498,36.60649998
13494,8.406967941
13476,18.08880997
13475,3.862594545
13466,3.862594545
13460,4.836247821
13456,6.212630577
13448,22.03282433
13447,15.29158589
13444,8.837024095
13440,5.722768363
13428,6.405333138
13427,6.405333138
13426,4.723016822
13424,4.974842946
13420,6.077510874
13418,37.01972372
13413,10.53251076
13411,6.266691431
13406,4.544373396
13403,16.51610268
13394,5.226703564
13382,41.13858963
13374,6.183727411
13369,4.723016822
13366,5.584137011
13352,13.30831822
13351,9.949685892
13343,3.862594545
13328,16.82561963
13325,39.69958586
13324,11.87618222
13322,19.74302888
13321,13.24321576
13311,3.862594545
13308,6.316422771
13307,14.87695856
13303,14.15933936
13300,9.015667521
13286,5.292153929
13281,15.98972383
13280,11.30690537
13271,5.657311097
13267,6.153413856
13262,16.04896596
13261,5.405415974
13259,5.153538105
13254,16.62938247
13253,11.27508328
13250,5.183845743
13244,5.560391861
13239,4.292650699
13226,5.885770109
13225,13.30831822
13223,10.01517075
13221,14.67270271
13216,6.240248782
13208,11.30690537
13206,29.1696096
13201,22.33172727
13198,9.267493645
13194,10.88400546
13193,23.50114418
13187,10.58430786
13184,17.39484989
13177,14.59972691
13173,4.292650699
13170,15.67255773
13168,12.26673182
13167,10.08557251
13161,42.73328281
13157,27.43053931
13156,11.00855405
13153,6.405333138
13152,3.862594545
13148,12.44820591
13143,5.781982259
13141,5.97467729
13138,5.153538105
13134,5.722768363
13130,32.9062442
13123,6.584074882
13120,4.292650699
13119,5.292153929
13118,14.16905047
13108,21.8257853
13107,15.46061432
13106,5.722768363
13105,53.19482132
13102,17.60096892
13100,41.20628237
13097,8.950272316
13083,3.862594545
13080,10.87643068
13078,4.974842946
13077,5.722768363
13074,9.584804628
13071,5.292153929
13069,12.19007892
13067,9.584618422
13065,21.25662749
13063,4.974842946
13061,51.07297758
13060,78.22586997
13054,6.121545176
13046,5.292153929
13041,6.153413856
13039,5.292153929
13034,10.12838105
13033,5.836040761
13013,15.12868125
13012,8.837024095
13008,6.183727411
13004,4.974842946
12998,27.89858409
12996,5.292153929
12994,20.7528614
12993,5.292153929
12990,5.226703564
12989,4.723016822
12967,4.292650699
12965,5.722768363
12959,24.19202248
12958,6.584074882
12955,5.781982259
12950,4.723016822
12947,3.862594545
12936,38.9682231
12934,10.58430786
12932,3.862594545
12920,16.51610268
12919,6.05244065
12903,10.44578519
12898,4.885961244
12892,4.974842946
12891,3.862594545
12884,14.99034481
12882,4.544373396
12875,9.089298109
12866,10.67692033
12865,12.22290516
12863,46.8563442
12860,14.85139787
12855,4.974842946
12853,12.8779521
12847,4.753317069
12845,6.153413856
12844,5.153538105
12843,24.87421473
12842,4.292650699
12839,43.62907473
12833,4.292650699
12827,10.94946503
12826,3.862594545
12817,17.42025543
12816,4.292650699
12814,5.836040761
12812,23.20434151
12811,21.58920133
12810,4.544373396
12805,6.405333138
12804,4.544373396
12803,32.35848822
12792,91.56429381
12789,8.811746127
12787,5.722768363
12786,33.7036393
12784,5.584137011
12783,6.087953139
12778,5.405415974
12767,27.26710081
12765,23.21736645
12764,4.292650699
12763,27.51601669
12762,4.292650699
12756,3.975670565
12748,10.33147079
12746,18.60047215
12745,5.931812567
12739,10.47602333
12733,22.75450702
12732,11.60853847
12728,3.975670565
12721,12.33417575
12718,11.6320252
12712,14.67270271
12706,3.862594545
12699,13.30831822
12698,32.8173101
12692,5.97467729
12685,16.74085661
12683,12.17590628
12674,12.8787272
12661,6.153413856
12658,3.862594545
12657,12.38250074
12648,6.584074882
12646,5.153538105
12633,6.292054527
12631,5.657311097
12629,10.26699688
12616,5.885770109
12614,6.405333138
12610,6.212630577
12608,5.722768363
12606,12.20585451
12596,9.154748474
12593,9.01613265
12592,6.643293014
12565,10.81088371
12561,4.974842946
12557,4.071302059
12554,4.292650699
12550,5.292153929
12549,18.28305774
12547,13.8777653
12541,6.445431881
12536,11.87618222
12532,5.657311097
12531,12.87826207
12527,5.781982259
12511,6.240248782
12510,6.949280367
12509,5.351362178
12508,16.28172244
12507,42.59411495
12505,4.974842946
12494,4.974842946
12493,30.46985572
12492,4.292650699
12489,13.30831822
12485,6.240248782
12483,3.975670565
12481,16.63260846
12479,5.836040761
12478,13.13008819
12477,5.292153929
12467,7.72518909
12460,28.61384182
12456,13.87726912
12447,11.06272707
12446,5.781982259
12444,31.52201212
12442,5.97467729
12438,17.65738326
12437,5.292153929
12434,5.07059257
12432,5.405415974
12430,10.93436598
12429,16.62937508
12425,26.82598202
12420,5.584137011
12417,5.781982259
12413,3.862594545
12410,21.60755109
12405,4.723016822
12401,4.931990053
12400,5.584137011
12397,16.36629012
12389,10.87629094
12384,5.722768363
12383,39.98243844
12382,9.836444546
12381,9.519905642
12375,5.885770109
12367,4.723016822
12350,6.153413856
12346,15.45037818
12342,6.362466936
12330,22.2067253
12327,4.544373396
12325,9.154252299
12323,16.31080046
12316,17.46031147
12304,6.087953139
12287,11.58778364
12285,5.885770109
12284,5.657311097
12273,6.316422771
12266,4.974842946
12264,4.292650699
12263,11.09631729
12262,4.723016822
12261,5.292153929
12256,6.266691431
12250,5.501180385
12247,11.01492229
12238,22.02984458
12235,5.722768363
12226,5.584137011
12225,3.862594545
12224,10.21296378
12218,6.153413856
12216,33.64653462
12210,38.9390065
12208,12.30682771
12200,5.657311097
12195,3.862594545
12194,38.58449992
12189,12.1281015
12176,5.836040761
12171,10.90659636
12170,5.716524366
12167,10.20154651
12154,4.723016822
12152,8.155245244
12148,6.153413856
12143,17.16830509
12140,35.45087648
12139,55.21191272
12138,6.560327312
12135,18.67355142
12134,4.071302059
12132,4.974842946
12131,6.153413856
12124,7.72518909
12119,6.087953139
12118,14.85144962
12117,17.02972032
12112,8.585301398
12110,14.85144962
12096,30.97839
12095,4.974842946
12085,4.8616016
12080,18.46185633
12077,8.155245244
12073,11.98945462
12068,43.01080365
12066,5.292153929
12058,8.585301398
12055,5.292153929
12047,9.446033644
12039,22.324916
12038,6.405333138
12037,23.35202658
12036,10.81088371
12035,6.153413856
12026,4.292650699
12023,8.771996326
12022,6.405333138
12018,8.308317948
12008,46.60027704
12006,17.85300159
12002,4.544373396
11987,5.501180385
11985,4.292650699
11983,9.363243269
11977,27.47574761
11973,33.88993398
11972,15.45037818
11968,5.153538105
11961,5.405415974
11959,4.974842946
11955,16.67224719
11953,13.30831822
11952,4.292650699
11945,6.405333138
11943,168.2033077
11942,10.58430786
11938,4.909401781
11936,25.32615801
11930,6.153413856
11929,9.697911501
11926,6.240248782
11921,10.82828661
11915,5.292153929
11913,3.862594545
11910,81.9907294
11902,5.292153929
11901,4.723016822
11898,5.405415974
11894,39.19839258
11881,11.44556779
11880,10.30707621
11868,24.03567958
11862,11.01492229
11855,33.58868476
11849,6.292054527
11848,5.292153929
11840,12.5046851
11831,10.36278199
11815,18.32161798
11814,11.30690537
11811,6.483098934
11807,3.862594545
11804,5.292153929
11793,10.14118514
11790,14.58390457
11787,5.501180385
11785,4.292650699
11784,4.974842946
11783,27.19326453
11781,9.267824494
11779,5.722768363
11775,43.98915626
11771,5.722768363
11770,4.974842946
11769,14.15933936
11764,11.44553673
11743,5.405415974
11731,11.16827402
11730,10.81088371
11713,6.153413856
11712,11.01492229
11707,4.8616016
11699,20.28231251
11692,4.974842946
11691,10.25864857
11689,5.292153929
11686,5.657311097
11684,23.00617799
11683,17.7449994
11676,4.292650699
11673,18.89206729
11663,4.723016822
11659,5.982906467
11657,6.722718659
11649,4.974842946
11646,18.67855797
11642,4.292650699
11625,5.787604729
11618,17.10287198
11616,6.266691431
11610,35.46079078
11607,6.153413856
11597,4.723016822
11592,10.30707621
11583,21.825806
11582,5.292153929
11577,5.405415974
11573,4.723016822
11564,15.28191916
11557,5.722768363
11556,5.722768363
11547,13.85201879
11542,4.723016822
11539,21.59298803
11537,35.08555331
11535,3.862594545
11534,11.36616868
11530,5.405415974
11528,5.501180385
11527,6.014774739
11524,5.722768363
11523,5.722768363
11520,20.89147722
11519,3.862594545
11518,37.23151903
11512,15.73784596
11501,105.5802212
11497,7.933896604
11495,5.621800638
11480,5.722768363
11466,4.974842946
11465,10.87629094
11462,8.837437491
11461,11.12818434
11451,6.121545176
11450,5.931812567
11444,4.292650699
11443,17.06000726
11442,15.85121151
11429,5.292153929
11423,5.931812567
11415,16.64687271
11411,5.97467729
11410,5.08809119
11406,4.071302059
11402,5.722768363
11397,4.931990053
11389,6.643293014
11386,4.292650699
11378,23.28433989
11370,23.00617799
11363,6.722718659
11361,5.292153929
11354,17.49797738
11337,17.60127889
11335,12.30682771
11327,8.477132049
11321,11.58778364
11305,5.292153929
11291,4.8616016
11290,28.18322738
11278,26.61710157
11260,5.722768363
11259,16.53360031
11256,4.544373396
11231,9.949685892
11229,4.8616016
11224,5.501180385
11223,8.585301398
11219,7.72518909
11218,4.723016822
11200,19.46182468
11187,10.58430786
11182,5.722768363
11172,5.584137011
11161,5.722768363
11157,5.292153929
11156,4.723016822
11150,5.722768363
11147,14.04070972
11127,6.05244065
11118,3.862594545
11109,5.153538105
11105,4.544373396
11104,8.728987634
11102,5.292153929
11101,4.974842946
11096,4.292650699
11095,15.72537759
11089,5.722768363
11088,4.154158974
11085,9.446033644
11082,71.01142844
11076,20.28216763
11072,17.1706028
11071,5.722768363
11065,15.16880201
11063,21.66975168
11058,5.292153929
11055,10.56922261
11052,18.46170117
11050,5.405415974
11049,32.48531503
11048,11.65462087
11047,5.501180385
11040,14.9900137
11037,12.44820591
11030,10.79333431
11028,5.405415974
11016,10.26699688
11009,6.425705932
10989,5.931812567
10985,18.44739935
10981,15.62954665
10960,10.46531477
10957,10.38025892
10951,15.24187432
10944,5.501180385
10933,9.697859768
10932,6.405333138
10927,16.03350704
10925,4.974842946
10915,5.584137011
10911,11.44553673
10908,4.292650699
10907,4.723016822
10905,10.01517075
10903,5.584137011
10902,6.292054527
10900,21.16861572
10897,12.89086376
10889,5.292153929
10883,15.46061432
10876,4.622092928
10874,15.67250945
10859,10.04555378
10844,24.60463048
10841,18.62457399
10840,3.975670565
10831,4.836247821
10830,5.885770109
10826,26.61503665
10825,13.20739433
10820,22.5082638
10819,72.46208359
10815,15.42053498
10808,8.933187115
10804,5.722768363
10792,4.723016822
10788,4.723016822
10782,5.722768363
10776,4.723016822
10775,20.9513061
10772,8.585611367
10770,15.42058673
10761,4.723016822
10760,23.11765966
10757,11.0272836
10756,6.121545176
10754,4.292650699
10748,5.722768363
10747,7.933896604
10746,4.292650699
10742,3.975670565
10731,15.08598501
10729,4.723016822
10723,6.631892315
10720,6.153413856
10715,19.21599941
10710,3.975670565
10708,20.82955145
10707,107.9148132
10705,13.73868434
10704,4.227255494
10697,5.292153929
10694,8.225461033
10689,9.446033644
10686,6.316422771
10681,5.405415974
10680,16.94677479
10674,10.69761131
10673,3.862594545
10669,17.17122273
10641,5.292153929
10640,31.75292357
10635,6.104976146
10634,5.405415974
10628,14.9900137
10626,5.501180385
10621,11.01492229
10617,20.43565133
10600,4.974842946
10579,6.153413856
10576,6.153413856
10574,20.87087547
10571,5.584137011
10558,5.292153929
10554,8.585301398
10536,5.722768363
10535,6.292054527
10531,49.03452177
10527,6.212630577
10516,5.722768363
10513,5.226703564
10512,13.99051047
10511,4.723016822
10509,5.153538105
10505,5.722768363
10504,11.30692867
10497,5.501180385
10495,5.153538105
10492,10.15405352
10491,4.723016822
10490,5.657311097
10488,5.885770109
10485,6.153413856
10474,3.862594545
10468,19.06132473
10465,4.723016822
10462,17.53581491
10461,4.8616016
10458,10.44569203
10457,5.722768363
10452,38.63385629
10449,4.8616016
10442,14.24223316
10441,6.584074882
10439,6.153413856
10433,4.723016822
10428,11.30690537
10426,5.292153929
10423,5.292153929
10403,5.292153929
10401,9.267493645
10393,4.292650699
10389,5.657311097
10387,5.153538105
10386,5.657311097
10385,5.722768363
10377,18.96535341
10376,4.8616016
10375,11.5379523
10373,5.657311097
10371,3.862594545
10370,9.088746792
10367,5.328351404
10363,30.72785966
10359,4.723016822
10357,10.01517075
10352,4.723016822
10341,6.518612438
10340,5.153538105
10339,5.722768363
10328,3.862594545
10311,5.722768363
10307,10.01513971
10295,6.087953139
10287,6.33987127
10286,6.405333138
10284,5.722768363
10279,9.697859768
10277,9.697859768
10265,4.292650699
10263,5.722768363
10261,16.35492241
10260,15.30734021
10256,35.02422432
10253,10.69769411
10250,10.54587044
10248,9.697859768
10244,9.844055258
10241,9.015667521
10231,4.723016822
10227,6.292054527
10222,13.64683939
10216,14.76867403
10214,10.08552261
10213,17.16830509
10207,22.43767673
10205,4.885961244
10197,16.0518406
10196,6.584074882
10191,20.0303415
10181,4.292650699
10175,5.292153929
10170,4.723016822
10166,4.974842946
10157,3.862594545
10153,10.3885186
10152,5.292153929
10149,5.722768363
10147,5.722768363
10136,14.16905047
10134,5.153538105
10121,17.42273889
10119,6.405333138
10116,4.723016822
10106,5.885770109
10105,5.226703564
10100,10.44578519
10097,16.55898515
10091,5.836040761
10090,5.722768363
10086,5.97467729
10082,10.12838105
10076,11.87618222
10074,6.183727411
10071,7.584062455
10070,9.015667521
10066,5.716524366
10060,5.405415974
10059,6.405333138
10058,4.292650699
10057,20.89157037
10054,5.464626106
10050,4.974842946
10049,5.722768363
10040,5.405415974
10036,4.723016822
10034,5.292153929
10033,4.154158974
10024,6.405333138
10017,13.58579775
10014,10.44578519
10013,11.44553673
10011,6.722718659
10009,55.03881126
10003,10.58430786
10001,5.722768363
9994,27.12118453
9993,5.292153929
9991,21.5136547
9987,6.722718659
9986,22.46303565
9977,10.38025892
9967,5.722768363
9966,10.16852636
9961,6.014774739
9951,11.31462219
9950,25.36144357
9941,8.155245244
9939,4.292650699
9934,18.35928115
9927,11.01492229
9916,13.98431598
9911,9.015667521
9910,9.267493645
9907,9.924339011
9906,5.722768363
9898,5.292153929
9891,5.292153929
9876,36.67968231
9862,8.155245244
9858,23.39689886
9856,90.14566468
9845,15.30732468
9841,4.723016822
9838,10.58430786
9837,5.781982259
9836,5.292153929
9831,4.974842946
9830,18.53498729
9826,10.12838105
9820,8.585301398
9818,21.72444297
9816,3.862594545
9801,9.267493645
9792,14.16920563
9788,4.723016822
9787,4.292650699
9786,5.722768363
9783,4.974842946
9782,15.21177771
9777,4.292650699
9770,11.50475062
9765,5.292153929
9761,6.722718659
9760,4.974842946
9759,9.446033644
9757,5.836040761
9754,5.292153929
9753,21.60420767
9745,6.153413856
9743,42.33723143
9737,6.153413856
9735,8.520181698
9730,4.974842946
9712,20.28237453
9701,5.153538105
9699,15.53379702
9694,13.73868434
9687,11.84103851
9675,17.26839039
9666,5.722768363
9663,45.04346121
9651,15.27543149
9649,4.292650699
9648,6.445431881
9644,11.33722854
9640,25.14782455
9629,19.42604875
9626,12.30940422
9624,25.57432156
9611,4.723016822
9608,5.722768363
9607,4.292650699
9603,15.08573227
9600,21.56153635
9599,22.20495643
9595,5.292153929
9594,11.07413619
9590,4.723016822
9589,20.88772976
9588,5.97467729
9583,8.268321264
9582,4.071302059
9577,10.58430786
9575,10.3627465
9574,30.58318513
9570,4.292650699
9565,11.55882983
9559,34.23708817
9554,14.42087659
9548,5.292153929
9544,10.73767512
9543,5.781982259
9540,9.876554927
9530,3.862594545
9518,11.55887124
9513,10.58430786
9512,17.11250855
9511,30.49587589
9506,4.723016822
9504,15.03009303
9501,18.9001994
9497,5.292153929
9496,6.405333138
9495,5.836040761
9491,5.722768363
9489,25.7357387
9488,5.153538105
9485,18.11141749
9484,6.153413856
9473,5.501180385
9471,10.58430786
9470,18.89206729
9458,3.975670565
9451,5.722768363
9447,18.85262912
9444,12.87826207
9442,12.01783979
9441,47.26337505
9437,19.16972104
9435,11.24144811
9429,5.292153929
9426,8.644802682
9425,5.722768363
9411,5.292153929
9406,12.6319258
9405,9.380741889
9404,16.16883292
9403,5.501180385
9402,16.53360376
9399,4.292650699
9398,13.56387415
9392,5.153538105
9373,10.01541906
9370,4.154158974
9367,5.07059257
9365,3.862594545
9353,9.532832119
9342,5.722768363
9341,14.24233659
9337,6.014774739
9335,5.722768363
9334,5.405415974
9331,5.722768363
9327,18.03164501
9326,4.974842946
9322,15.16880201
9318,11.30692867
9315,5.153538105
9311,8.950203386
9306,4.154158974
9305,16.10309628
9291,13.8821088
9288,12.44789594
9284,13.83264722
9277,13.44739917
9269,12.87826207
9266,12.73946037
9259,17.16830509
9252,15.98972383
9244,18.03133504
9234,17.20479165
9233,5.153538105
9232,7.72518909
9230,6.722718659
9222,14.33808622
9220,9.446033644
9215,10.26699688
9213,11.01492229
9212,5.153538105
9201,5.722768363
9200,6.405333138
9197,4.974842946
9186,17.07095566
9177,5.722768363
9176,4.292650699
9172,4.071302059
9170,12.8779521
9148,5.722768363
9146,5.153538105
9144,9.015667521
9140,20.76246602
9135,9.015667521
9131,129.8721698
9122,5.292153929
9113,4.782208137
9105,16.04330716
9100,6.153413856
9097,21.75543786
9096,4.292650699
9092,4.723016822
9091,5.405415974
9089,6.240248782
9086,4.974842946
9084,3.862594545
9080,20.85130473
9077,4.292650699
9074,11.12818434
9073,6.153413856
9064,4.723016822
9063,56.05888057
9060,6.292054527
9055,4.8616016
9050,5.153538105
9049,11.31462219
9046,15.47984203
9042,15.85113389
9035,5.722768363
9026,20.61415242
9023,5.657311097
9020,6.240248782
9019,5.153538105
9018,6.722718659
9009,26.93918886
9004,5.292153929
9001,5.292153929
8999,5.885770109
8995,9.046145005
8993,4.723016822
8992,5.722768363
8984,27.86796579
8981,4.8616016
8980,29.11846041
8978,9.015667521
8977,10.69761131
8958,8.837437491
8956,12.30682771
8955,6.584074882
8953,5.292153929
8941,29.02065524
8940,5.781982259
8930,6.722718659
8909,16.16844487
8907,8.016753519
8906,23.17847963
8898,45.63932305
8890,10.82110048
8884,5.722768363
8881,5.292153929
8875,5.722768363
8869,14.9900137
8868,4.974842946
8866,4.544373396
8863,18.10451774
8855,30.29749354
8854,14.6188483
8842,4.974842946
8839,5.292153929
8836,32.70403776
8826,6.266691431
8822,12.93711521
8818,6.153413856
8816,7.72518909
8815,5.292153929
8809,3.862594545
8799,9.876554927
8798,5.153538105
8795,10.19301048
8794,18.71352729
8786,9.34510975
8767,5.722768363
8763,22.14534232
8760,18.02959608
8756,67.61105227
8748,12.30682771
8740,5.722768363
8738,5.45514134
8737,5.722768363
8736,3.975670565
8733,9.364925305
8730,13.99051047
8717,5.722768363
8711,5.07059257
8707,21.16861572
8704,24.68787347
8703,5.292153929
8684,13.01684684
8682,5.781982259
8681,9.697859768
8679,11.44553673
8670,4.292650699
8660,4.292650699
8659,11.73761299
8656,4.351813812
8649,5.722768363
8640,3.862594545
8639,4.974842946
8636,14.85196151
8630,13.01734302
8629,5.351362178
8627,6.722718659
8626,10.17829189
8618,9.876554927
8606,3.862594545
8599,52.64430764
8596,70.39472496
8576,5.405415974
8572,27.03816182
8571,4.723016822
8565,6.014774739
8559,14.30782145
8555,5.885770109
8554,22.59629005
8551,5.657311097
8542,6.358013062
8539,32.40009897
8536,4.723016822
8535,9.015667521
8534,6.014774739
8533,8.268424535
8529,16.75241103
8527,15.46061432
8524,4.544373396
8520,10.51885749
8518,26.3217468
8515,6.212630577
8514,10.30707621
8513,5.836040761
8511,5.836040761
8502,5.931812567
8496,24.77481682
8494,10.01541906
8477,36.92340233
8475,14.85144962
8469,6.212630577
8464,3.975670565
8458,5.97467729
8450,4.974842946
8446,77.2518909
8442,4.723016822
8441,193.1692815
8440,5.722768363
8437,15.5634542
8436,4.723016822
8433,4.974842946
8427,17.33130684
8416,10.01517075
8410,4.723016822
8393,6.153413856
8384,4.292650699
8378,10.44569203
8363,10.45799366
8360,16.1684604
8355,5.722768363
8339,4.8616016
8333,4.974842946
8330,5.292153929
8324,10.38025892
8319,4.974842946
8318,4.723016822
8315,6.153413856
8312,10.58430786
8310,33.66339956
8300,21.16861572
8290,7.72518909
8289,7.72518909
8280,5.153538105
8272,13.56045431
8267,27.90788997
8265,5.836040761
8264,6.384269633
8256,6.483098934
8255,5.501180385
8252,20.92176711
8244,15.7125724
8238,22.71470661
8235,14.94721403
8230,10.8108492
8229,5.97467729
8226,7.72518909
8221,5.722768363
8213,11.69744565
8211,5.153538105
8195,17.42263546
8189,5.153538105
8178,6.781937074
8176,9.446033644
8172,5.292153929
8170,18.96562932
8169,4.974842946
8166,38.04215744
8165,11.49785712
8161,8.585301398
8158,29.12382248
8146,12.01783979
8142,10.12838105
8139,8.644802682
8137,4.292650699
8128,5.781982259
8124,9.015667521
8123,6.722718659
8099,26.46076965
8081,17.16830509
8080,11.55880912
8062,5.931812567
8058,5.279603817
8057,6.949280367
8056,32.09789074
8055,10.58430786
8054,6.153413856
8050,5.722768363
8038,5.690901317
8037,9.088746792
8028,5.501180385
8019,4.292650699
8001,6.153413856
7989,14.35592948
7988,5.885770109
7972,16.75032517
7967,34.58856052
7965,9.015667521
7959,25.81618058
7958,11.01492229
7956,4.723016822
7954,6.014774739
7953,5.292153929
7951,11.01492229
7942,9.584804628
7937,9.949961796
7936,5.657311097
7933,5.885770109
7928,35.87472895
7915,20.61415242
7907,6.425705932
7901,9.584804628
7892,13.87745533
7890,16.10312389
7887,8.155245244
7886,4.292650699
7884,5.501180385
7883,12.8779521
7881,4.723016822
7874,5.501180385
7873,5.405415974
7872,43.50652841
7861,11.01492229
7860,95.59259462
7859,10.04543552
