,uid,shang10,shang9,shang8,shang11
32978,86281,,,5.722768362999999,
32979,86304,,,6.014774739,
32980,86320,,,5.657311097000001,5.781982258999999
32981,86344,,,5.405415973999999,4.723016822
32982,86406,,,6.153413856,
32983,86410,,,5.885770109,
32984,86420,,,5.494789432999999,
32985,86422,,,5.2858864775,
32986,86464,,,5.2921539289999995,4.739537777333333
32987,86473,,,5.722768362999999,
32988,86483,,,5.722768362999999,4.974842946
32989,86484,,,6.153413856,5.212743531
32990,86485,,,3.862594545,
32991,86493,,,6.405333138,
32992,86506,,,6.153413856,4.710419616545454
32993,86507,,,4.1342122675,
32994,86579,,,6.153413856,
32995,86582,,,5.722768362999999,
32996,86600,,,5.07059257,
32997,86635,,,6.643293014,6.643293014
32998,86665,,,4.974842946,
32999,86686,,,6.405333138,
33000,86691,,,6.153413856,
33001,86692,,,6.4645507989999995,6.483098934
33002,86701,,,5.722768362999999,
33003,86711,,,5.722768362999999,
33004,86763,,,6.014774739,
33005,86776,,,5.722768362999999,
33006,86781,,,5.425786096,
33007,86793,,,4.154158974,
33008,86852,,,3.862594545,
33009,86881,,,5.722768362999999,
33010,86918,,,5.584137011,
33011,86922,,,4.292650699,
33012,86925,,,5.722768362999999,5.722768362999999
33013,86986,,,5.507461146,5.6334156095
33014,87002,,,5.781982258999999,
33015,87027,,,3.975670565,
33016,87113,,,4.544373396,
33017,87114,,,4.544373396,
33018,87138,,,6.153413856,
33019,87155,,,4.4647971482,4.5078337605000005
33020,87188,,,5.722768362999999,
33021,87201,,,6.405333138,
33022,87223,,,4.974842946,5.722768362999999
33023,87226,,,5.722768362999999,
33024,87227,,,5.584137011,5.584137011
33025,87268,,,6.014774739,
33026,87284,,,4.723016822,
33027,87300,,,4.071302059,
33028,87348,,,6.2126305770000005,6.2126305770000005
33029,87371,,,4.723016822000003,5.2921539289999995
33030,87428,,,6.405333138,5.2921539289999995
33031,87434,,,5.722768362999999,
33032,87448,,,5.2921539289999995,
33033,87451,,,6.781937074,
33034,87461,,,5.722768362999999,
33035,87480,,,5.405415973999999,
33036,87495,,,3.862594545,
33037,87508,,,4.455523524,4.292650699
33038,87511,,,4.292650699,
33039,87533,,,4.723016822,
33040,87542,,,5.97467729,
33041,87555,,,6.405333138,
33042,87565,,,4.974842946,
33043,87567,,,6.153413856,
33044,87638,,,5.722768362999999,
33045,87666,,,5.722768362999999,5.722768362999999
33046,87718,,,5.464626106,
33047,87722,,,4.279994481999999,
33048,87726,,,5.5641076975,
33049,87734,,,5.2921539289999995,
33050,87743,,,4.292754022,5.405415973999999
33051,87787,,,6.405333138,4.974842946
33052,87791,,,5.657311097000001,
33053,87866,,,4.657587153,4.292650699
33054,87962,,,5.722768362999999,
33055,87988,,,5.722768362999999,
33056,88004,,,5.722768362999999,
33057,88007,,,4.782208137,
33058,88026,,,6.153413856,
33059,88028,,,5.885770109,
33060,88047,,,5.722768362999999,5.885770109
33061,88060,,,5.453298179500001,5.437337444333333
33062,88068,,,4.5078337605000005,3.862594545
33063,88095,,,4.974842946,
33064,88151,,,5.8360407610000005,
33065,88169,,,5.2921539289999995,5.2921539289999995
33066,88178,,,5.722768362999999,4.723016822
33067,88234,,,6.014774739,
33068,88372,,,5.405415973999999,
33069,88424,,,5.501180385,
33070,88434,,,4.292650699,
33071,88444,,,5.722768362999999,
33072,88477,,,4.071302059,
33073,88478,,,6.405333138,4.974842946
33074,88485,,,5.657311097000001,
33075,88513,,,4.657587153,4.641689767333333
33076,88524,,,5.287928299166667,
33077,88527,,,6.770536322000001,
33078,88530,,,5.781982258999999,5.722768362999999
33079,88540,,,4.861601599999999,
33080,88548,,,4.723016822,
33081,88549,,,5.1901639594999995,
33082,88601,,,5.2230322775,
33083,88602,,,4.292650699,5.8360407610000005
33084,88620,,,4.974842946,
33085,88643,,,6.153413856,6.153413856
33086,88697,,,5.722768362999999,
33087,88728,,,4.005946596333334,
33088,88735,,,3.862594545,
33089,88738,,,5.997306417999999,
33090,88740,,,5.657311097000001,
33091,88745,,,5.722768362999999,
33092,88750,,,4.8360968905,
33093,88755,,,6.405333138,
33094,88783,,,3.862594545,
33095,88851,,,5.153538105,5.153538105
33096,88861,,,5.064216398,
33097,88878,,,5.153538105,
33098,88914,,,5.2921539289999995,
33099,88927,,,5.722768362999999,
33100,88929,,,5.722768362999999,
33101,88938,,,5.9380911095,5.579240571333336
33102,88973,,,4.974842946,
33103,88975,,,4.681887465,5.885770109
33104,88996,,,4.292650699,4.809815297
33105,89005,,,5.722768362999999,
33106,89078,,,5.8360407610000005,
33107,89082,,,5.657311097000001,
33108,89085,,,4.723016822,
33109,89134,,,5.206965606,
33110,89178,,,6.781937074,
33111,89186,,,6.1837274110000005,6.153413856
33112,89205,,,4.974842946,
33113,89239,,,6.153413856,
33114,89273,,,3.862594545,3.975670565
33115,89284,,,5.438153234,
33116,89302,,,5.722768362999999,
33117,89318,,,5.8360407610000005,
33118,89322,,,5.97467729,
33119,89359,,,4.974842946,
33120,89392,,,6.722718659,
33121,89447,,,6.153413856,5.7227838925
33122,89490,,,5.69003973,
33123,89507,,,5.722768362999999,
33124,89522,,,3.975670565,
33125,89527,,,5.722768362999999,
33126,89537,,,4.974842946,
33127,89582,,,5.315624139666666,4.974842946
33128,89622,,,4.3222322554999995,5.1120719910000005
33129,89625,,,6.584074882,
33130,89632,,,5.722768362999999,5.931812567000001
33131,89686,,,6.722718659,
33132,89706,,,5.722768362999999,
33133,89707,,,6.153413856,5.97467729
33134,89720,,,6.405333138,
33135,89729,,,6.722718659,6.722718659
33136,89784,,,5.722768362999999,
33137,89794,,,5.584137011,5.584137011
33138,89798,,,5.584137011,
33139,89880,,,6.405333138,
33140,89883,,,5.8360407610000005,
33141,89902,,,4.3620980725,
33142,89904,,,4.071302059,
33143,89965,,,6.384269633,
33144,90049,,,6.153413856,
33145,90061,,,5.501180385,
33146,90068,,,5.722768362999999,
33147,90110,,,5.9950494160000005,
33148,90126,,,5.8360407610000005,
33149,90148,,,4.974842946,
33150,90171,,,5.781982258999999,
33151,90176,,,6.501109382,
33152,90192,,,3.862594545,
33153,90245,,,5.722768362999999,
33154,90247,,,5.2921539289999995,
33155,90286,,,3.862594545,
33156,90303,,,5.722768362999999,
33157,90305,,,5.781982258999999,
33158,90311,,,4.292650699,
33159,90331,,,5.722768362999999,
33160,90337,,,5.405415973999999,
33161,90387,,,5.97467729,
33162,90400,,,4.292650699,
33163,90418,,,5.722768362999999,5.779404562000001
33164,90450,,,4.292650699,
33165,90471,,,5.722768362999999,
33166,90490,,,4.071302059,
33167,90500,,,5.722768362999999,
33168,90536,,,5.781982258999999,
33169,90587,,,6.153413856,
33170,90599,,,5.080613273666667,5.405415973999999
33171,90601,,,5.5792302183333335,
33172,90651,,,5.9380911095,5.501180385
33173,90660,,,5.722768362999999,
33174,90667,,,5.6334156095,
33175,90670,,,5.474732512999999,5.474732512999999
33176,90704,,,6.316422771,
33177,90765,,,6.4645507989999995,
33178,90774,,,4.909401781000001,
33179,90779,,,5.657311097000001,
33180,90812,,,4.792681453999999,5.722768362999999
33181,90814,,,5.889794468000001,
33182,90827,,,5.2921539289999995,4.974842946
33183,90836,,,3.862594545,4.974842946
33184,90862,,,6.584074882,6.2126305770000005
33185,90905,,,6.014774739,6.014774739
33186,90981,,,6.266691431,
33187,90986,,,5.2921539289999995,
33188,90987,,,4.974842946,
33189,90993,,,5.2921539289999995,
33190,5,,,,6.584074882
33191,17,,,,5.657311097000001
33192,45,,,,5.5792302183333335
33193,56,,,,6.722718659
33194,57,,,,5.722768362999999
33195,61,,,,4.974842946
33196,70,,,,6.153413856
33197,126,,,,4.9428460784
33198,133,,,,6.467674617999999
33199,172,,,,4.974842946
33200,183,,,,5.153538105
33201,216,,,,5.781982258999999
33202,236,,,,5.722768362999999
33203,241,,,,5.2921539289999995
33204,266,,,,5.722768362999999
33205,325,,,,6.153413856
33206,368,,,,4.861601599999999
33207,389,,,,5.9762076230000005
33208,420,,,,4.589270173
33209,425,,,,5.722768362999999
33210,463,,,,5.2921539289999995
33211,483,,,,5.722768362999999
33212,490,,,,5.722768362999999
33213,578,,,,3.862594545
33214,643,,,,5.458371647000001
33215,659,,,,4.071302059
33216,683,,,,4.723016822
33217,721,,,,5.722768362999999
33218,723,,,,5.716524366
33219,738,,,,5.931812567000001
33220,755,,,,6.292054527
33221,760,,,,4.963660689
33222,764,,,,4.723016822
33223,765,,,,4.723016822
33224,770,,,,4.974842946
33225,806,,,,6.014774739
33226,830,,,,6.240248782
33227,850,,,,3.862594545
33228,857,,,,5.2921539289999995
33229,898,,,,4.723016822
33230,950,,,,5.501180385
33231,995,,,,3.862594545
33232,1008,,,,6.153413856
33233,1017,,,,5.722768362999999
33234,1063,,,,4.077622622
33235,1076,,,,4.544373396
33236,1113,,,,4.723016822
33237,1149,,,,5.2921539289999995
33238,1154,,,,5.405415973999999
33239,1160,,,,6.405333138
33240,1181,,,,5.2921539289999995
33241,1224,,,,6.722718659
33242,1231,,,,6.1685728525
33243,1232,,,,4.292650699
33244,1237,,,,5.438153234
33245,1341,,,,4.292650699
33246,1429,,,,5.153538105
33247,1451,,,,5.07059257
33248,1458,,,,5.781982258999999
33249,1477,,,,6.087953139
33250,1533,,,,4.974842946
33251,1575,,,,5.153538105
33252,1585,,,,6.722718659
33253,1608,,,,6.584074882
33254,1609,,,,4.974842946
33255,1628,,,,5.2921539289999995
33256,1641,,,,4.292650699
33257,1655,,,,6.1312119339999995
33258,1665,,,,4.9182636625
33259,1678,,,,5.722768362999999
33260,1679,,,,5.153538105
33261,1715,,,,5.2921539289999995
33262,1741,,,,6.501109382
33263,1746,,,,5.007709531000001
33264,1777,,,,5.722768362999999
33265,1779,,,,5.611974374
33266,1835,,,,5.2921539289999995
33267,1845,,,,6.1837274110000005
33268,1867,,,,5.931812567000001
33269,1868,,,,5.08809119
33270,1943,,,,6.153413856
33271,1947,,,,3.862594545
33272,2029,,,,5.722768362999999
33273,2068,,,,5.2921539289999995
33274,2080,,,,6.568344441
33275,2092,,,,4.544373396
33276,2101,,,,5.8688064935
33277,2154,,,,4.292650699
33278,2208,,,,5.931812567000001
33279,2215,,,,5.474732512999999
33280,2220,,,,5.722768362999999
33281,2223,,,,5.722768362999999
33282,2299,,,,4.861601599999999
33283,2321,,,,4.809815297
33284,2325,,,,5.781982258999999
33285,2378,,,,5.438153234
33286,2402,,,,6.014774739
33287,2441,,,,5.2921539289999995
33288,2450,,,,6.024335668999998
33289,2467,,,,6.153413856
33290,2478,,,,6.222743511
33291,2498,,,,5.8360407610000005
33292,2505,,,,3.862594545
33293,2531,,,,6.014774739
33294,2538,,,,4.9382774635
33295,2682,,,,5.2921539289999995
33296,2736,,,,5.8360407610000005
33297,2751,,,,5.722768362999999
33298,2760,,,,5.226703564
33299,2763,,,,5.2921539289999995
33300,2785,,,,5.307686627833333
33301,2805,,,,5.093973052
33302,2832,,,,4.544373396
33303,2837,,,,5.2921539289999995
33304,2847,,,,6.83599934
33305,2871,,,,6.316422771
33306,2962,,,,5.2921539289999995
33307,2993,,,,5.97467729
33308,2996,,,,5.438153234
33309,3028,,,,5.2921539289999995
33310,3123,,,,4.292650699
33311,3127,,,,4.40582999
33312,3148,,,,4.723016822
33313,3168,,,,6.405333138
33314,3175,,,,4.896804696
33315,3191,,,,5.6631998606666665
33316,3192,,,,6.014774739
33317,3204,,,,5.722768362999999
33318,3239,,,,5.657311097000001
33319,3255,,,,5.5792302183333335
33320,3281,,,,4.292650699
33321,3286,,,,6.501109382
33322,3289,,,,4.227255494
33323,3317,,,,5.2921539289999995
33324,3338,,,,4.723016822
33325,3351,,,,5.501180385
33326,3461,,,,6.584074882
33327,3538,,,,6.584074882
33328,3547,,,,6.722718659
33329,3616,,,,5.153538105
33330,3626,,,,5.8360407610000005
33331,3673,,,,6.240248782
33332,3688,,,,3.862594545
33333,3706,,,,5.722768362999999
33334,3742,,,,5.2921539289999995
33335,3743,,,,5.722768362999999
33336,3787,,,,5.2921539289999995
33337,3800,,,,5.405415973999999
33338,3850,,,,5.722768362999999
33339,3876,,,,5.722768362999999
33340,3910,,,,3.862594545
33341,3911,,,,6.292054527
33342,3957,,,,5.405415973999999
33343,3973,,,,5.657311097000001
33344,4043,,,,3.862594545
33345,4089,,,,5.8360407610000005
33346,4156,,,,5.584137011
33347,4186,,,,5.2921539289999995
33348,4209,,,,4.723016822
33349,4224,,,,5.153538105
33350,4226,,,,6.014774739
33351,4232,,,,5.722768362999999
33352,4240,,,,4.566373956666667
33353,4263,,,,4.292650699
33354,4289,,,,6.153413856
33355,4337,,,,5.153538105
33356,4340,,,,6.405333138
33357,4343,,,,4.974842946
33358,4377,,,,5.153538105
33359,4395,,,,5.931812567000001
33360,4508,,,,5.07059257
33361,4514,,,,4.723016822
33362,4555,,,,6.445431881
33363,4566,,,,6.584074882
33364,4612,,,,5.657311097000001
33365,4635,,,,3.862594545
33366,4636,,,,5.2921539289999995
33367,4672,,,,5.722768362999999
33368,4704,,,,5.405415973999999
33369,4713,,,,3.862594545
33370,4753,,,,5.2921539289999995
33371,4770,,,,4.723016822
33372,4771,,,,4.723016822
33373,4774,,,,5.609313387666667
33374,4799,,,,5.2921539289999995
33375,4861,,,,5.922156769500001
33376,4866,,,,5.9380911095
33377,4893,,,,4.974842946
33378,4896,,,,5.037316478999999
33379,4923,,,,5.405415973999999
33380,4925,,,,5.716524366
33381,4990,,,,6.266691431
33382,5008,,,,4.568943456666667
33383,5021,,,,5.153538105
33384,5028,,,,5.722768362999999
33385,5052,,,,4.974842946
33386,5061,,,,5.501180385
33387,5079,,,,5.2921539289999995
33388,5084,,,,4.2034839705
33389,5092,,,,5.153538105
33390,5129,,,,4.844004527333333
33391,5155,,,,4.071302059
33392,5174,,,,5.2921539289999995
33393,5200,,,,4.154158974
33394,5201,,,,5.226703564
33395,5213,,,,4.071302059
33396,5291,,,,5.396667157
33397,5315,,,,4.9182222730000005
33398,5330,,,,5.507461146
33399,5340,,,,4.663503489
33400,5342,,,,5.77942268
33401,5355,,,,5.266794974
33402,5367,,,,5.584137011
33403,5371,,,,4.974842946
33404,5372,,,,5.2921539289999995
33405,5392,,,,4.3178849625
33406,5434,,,,5.507461146
33407,5488,,,,4.750997502444444
33408,5508,,,,5.722768362999999
33409,5521,,,,5.405415973999999
33410,5538,,,,4.6337468225
33411,5709,,,,5.2921539289999995
33412,5746,,,,4.583233162
33413,5772,,,,5.722768362999999
33414,5780,,,,6.047634904
33415,5785,,,,5.722768362999999
33416,5818,,,,5.09886776925
33417,5828,,,,4.853215858
33418,5841,,,,4.861601599999999
33419,5874,,,,5.2921539289999995
33420,5901,,,,5.405415973999999
33421,5946,,,,5.2921539289999995
33422,5965,,,,6.856372469
33423,6010,,,,5.885770109
33424,6011,,,,6.405333138
33425,6030,,,,4.292650699
33426,6039,,,,5.548194061
33427,6065,,,,6.316422771
33428,6134,,,,5.584137011
33429,6178,,,,6.722718659
33430,6267,,,,4.292650699
33431,6273,,,,4.005946596333334
33432,6279,,,,5.722768362999999
33433,6291,,,,5.153538105
33434,6303,,,,4.723016822
33435,6369,,,,5.153538105
33436,6375,,,,5.722768362999999
33437,6391,,,,5.19012946
33438,6406,,,,4.6337468225
33439,6425,,,,5.722768362999999
33440,6459,,,,5.722768362999999
33441,6463,,,,5.153538105
33442,6538,,,,4.723016822
33443,6573,,,,6.121545176000001
33444,6581,,,,6.093659581
33445,6602,,,,6.292054527
33446,6624,,,,6.153413856
33447,6626,,,,5.45514134
33448,6669,,,,6.087953139
33449,6682,,,,5.2921539289999995
33450,6709,,,,6.292054527
33451,6714,,,,5.2921539289999995
33452,6750,,,,6.316422771
33453,6757,,,,4.001732887666667
33454,6786,,,,6.4645507989999995
33455,6795,,,,4.312371736666666
33456,6800,,,,5.722768362999999
33457,6807,,,,5.657311097000001
33458,6818,,,,4.723016822
33459,6844,,,,4.723016822
33460,6880,,,,6.405333138
33461,6883,,,,6.405333138
33462,6896,,,,3.862594545
33463,6908,,,,3.862594545
33464,6915,,,,5.034425247333334
33465,6916,,,,5.2921539289999995
33466,6924,,,,4.723016822
33467,6955,,,,5.722768362999999
33468,7009,,,,5.9947273085
33469,7156,,,,6.153413856
33470,7160,,,,4.292650699
33471,7244,,,,4.544373396
33472,7353,,,,5.931812567000001
33473,7412,,,,6.501109382
33474,7430,,,,5.2921539289999995
33475,7525,,,,6.153413856
33476,7544,,,,4.5845445085000005
33477,7584,,,,6.292054527
33478,7634,,,,4.154158974
33479,7666,,,,6.599416886
33480,7676,,,,6.83599934
33481,7685,,,,5.653452687000001
33482,7711,,,,5.405415973999999
33483,7725,,,,4.544373396
33484,7743,,,,4.930469748999999
33485,7751,,,,5.19012946
33486,7779,,,,5.5792302183333335
33487,7814,,,,5.2228925925
33488,7841,,,,6.014774739
33489,7850,,,,3.862594545
33490,7873,,,,5.405415973999999
33491,7881,,,,4.723016822
33492,7953,,,,5.2921539289999995
33493,7954,,,,6.014774739
33494,7989,,,,4.785309828333333
33495,8001,,,,6.153413856
33496,8050,,,,5.722768362999999
33497,8054,,,,6.153413856
33498,8055,,,,5.2921539289999995
33499,8058,,,,5.279603817
33500,8080,,,,5.779404562000001
33501,8255,,,,5.501180385
33502,8264,,,,6.384269633
33503,8280,,,,5.153538105
33504,8393,,,,6.153413856
33505,8433,,,,4.974842946
33506,8436,,,,4.723016822
33507,8440,,,,5.722768362999999
33508,8442,,,,4.723016822
33509,8515,,,,6.2126305770000005
33510,8542,,,,6.358013062
33511,8551,,,,5.657311097000001
33512,8626,,,,5.0891459435
33513,8717,,,,5.722768362999999
33514,8737,,,,5.722768362999999
33515,8740,,,,5.722768362999999
33516,8798,,,,5.153538105
33517,8799,,,,4.9382774635
33518,8815,,,,5.2921539289999995
33519,8826,,,,6.266691431
33520,8839,,,,5.2921539289999995
33521,8842,,,,4.974842946
33522,8930,,,,6.722718659
33523,8953,,,,5.2921539289999995
33524,8956,,,,6.153413856
33525,8999,,,,5.885770109
33526,9001,,,,5.2921539289999995
33527,9018,,,,6.722718659
33528,9035,,,,5.722768362999999
33529,9073,,,,6.153413856
33530,9089,,,,6.240248782
33531,9091,,,,5.405415973999999
33532,9177,,,,5.722768362999999
33533,9200,,,,6.405333138
33534,9334,,,,5.405415973999999
33535,9335,,,,5.722768362999999
33536,9399,,,,4.292650699
33537,9403,,,,5.501180385
33538,9425,,,,5.722768362999999
33539,9435,,,,5.620724054
33540,9473,,,,5.501180385
33541,9484,,,,6.153413856
33542,9488,,,,5.153538105
33543,9506,,,,4.723016822
33544,9577,,,,5.2921539289999995
33545,9594,,,,5.537068093999999
33546,9608,,,,5.722768362999999
33547,9648,,,,6.445431881
33548,9701,,,,5.153538105
33549,9754,,,,5.2921539289999995
33550,9761,,,,6.722718659
33551,9934,,,,6.1197603843333335
33552,9987,,,,6.722718659
33553,9993,,,,5.2921539289999995
33554,10013,,,,5.722768362999999
33555,10024,,,,6.405333138
33556,10033,,,,4.154158974
33557,10036,,,,4.723016822
33558,10040,,,,5.405415973999999
33559,10049,,,,5.722768362999999
33560,10059,,,,6.405333138
33561,10060,,,,5.405415973999999
33562,10066,,,,5.716524366
33563,10086,,,,5.97467729
33564,10097,,,,5.519661715999999
33565,10147,,,,5.722768362999999
33566,10152,,,,5.2921539289999995
33567,10166,,,,4.974842946
33568,10181,,,,4.292650699
33569,10196,,,,6.584074882
33570,10205,,,,4.885961244
33571,10214,,,,5.042761306499999
33572,10248,,,,4.8489298839999995
33573,10263,,,,5.722768362999999
33574,10284,,,,5.722768362999999
33575,10307,,,,5.0075698525
33576,10311,,,,5.722768362999999
33577,10339,,,,5.722768362999999
33578,10341,,,,6.518612438
33579,10357,,,,5.0075853755
33580,10367,,,,5.328351404
33581,10371,,,,3.862594545
33582,10387,,,,5.153538105
33583,10423,,,,5.2921539289999995
33584,10426,,,,5.2921539289999995
33585,10442,,,,4.747411054666667
33586,10449,,,,4.861601599999999
33587,10457,,,,5.722768362999999
33588,10461,,,,4.861601599999999
33589,10474,,,,3.862594545
33590,10488,,,,5.885770109
33591,10490,,,,5.657311097000001
33592,10497,,,,5.501180385
33593,10509,,,,5.153538105
33594,10535,,,,6.292054527
33595,10558,,,,5.2921539289999995
33596,10576,,,,6.153413856
33597,10600,,,,4.974842946
33598,10635,,,,6.104976146
33599,10697,,,,5.2921539289999995
33600,10704,,,,4.227255494
33601,10723,,,,6.631892315
33602,10748,,,,5.722768362999999
33603,10775,,,,5.23782652425
33604,10788,,,,4.723016822
33605,10840,,,,3.975670565
33606,10874,,,,5.224169815
33607,10907,,,,4.723016822
33608,10915,,,,5.584137011
33609,10932,,,,6.405333138
33610,11016,,,,5.1334984375
33611,11065,,,,5.056267335666667
33612,11071,,,,5.722768362999999
33613,11085,,,,4.723016822
33614,11109,,,,5.153538105
33615,11157,,,,5.2921539289999995
33616,11223,,,,4.292650699
33617,11305,,,,5.2921539289999995
33618,11402,,,,5.722768362999999
33619,11465,,,,5.43814547
33620,11466,,,,4.974842946
33621,11524,,,,5.722768362999999
33622,11527,,,,6.014774739
33623,11530,,,,5.405415973999999
33624,11557,,,,5.722768362999999
33625,11597,,,,4.723016822
33626,11657,,,,6.722718659
33627,11663,,,,4.723016822
33628,11692,,,,4.974842946
33629,11699,,,,5.0705781275
33630,11707,,,,4.861601599999999
33631,11713,,,,6.153413856
33632,11781,,,,4.633912247
33633,11848,,,,5.2921539289999995
33634,11849,,,,6.292054527
33635,11880,,,,5.153538105
33636,11898,,,,5.405415973999999
33637,11902,,,,5.2921539289999995
33638,11921,,,,5.4141433055
33639,11953,,,,4.436106073333334
33640,11968,,,,5.153538105
33641,11987,,,,5.501180385
33642,12002,,,,4.544373396
33643,12022,,,,6.405333138
33644,12035,,,,6.153413856
33645,12066,,,,5.2921539289999995
33646,12131,,,,6.153413856
33647,12154,,,,4.723016822
33648,12170,,,,5.716524366
33649,12171,,,,5.453298179500001
33650,12218,,,,6.153413856
33651,12247,,,,5.507461146
33652,12284,,,,5.657311097000001
33653,12350,,,,6.153413856
33654,12389,,,,5.43814547
33655,12405,,,,4.723016822
33656,12432,,,,5.405415973999999
33657,12509,,,,5.3513621780000005
33658,12510,,,,6.949280367
33659,12536,,,,5.9380911095
33660,12550,,,,5.2921539289999995
33661,12557,,,,4.071302059
33662,12592,,,,6.643293014
33663,12616,,,,5.885770109
33664,12648,,,,6.584074882
33665,12661,,,,6.153413856
33666,12778,,,,5.405415973999999
33667,12787,,,,5.722768362999999
33668,12805,,,,6.405333138
33669,12826,,,,3.862594545
33670,12845,,,,6.153413856
33671,12884,,,,4.996781603666666
33672,12965,,,,5.722768362999999
33673,12998,,,,3.9855120131428565
33674,13008,,,,6.1837274110000005
33675,13034,,,,5.0641905255
33676,13039,,,,5.2921539289999995
33677,13046,,,,5.2921539289999995
33678,13074,,,,4.792402313999999
33679,13077,,,,5.722768362999999
33680,13100,,,,4.1206282374
33681,13173,,,,4.292650699
33682,13194,,,,5.4420027295
33683,13226,,,,5.885770109
33684,13259,,,,5.153538105
33685,13267,,,,6.153413856
33686,13271,,,,5.657311097000001
33687,13280,,,,5.653452687000001
33688,13324,,,,5.9380911095
33689,13343,,,,3.862594545
33690,13406,,,,4.544373396
33691,13411,,,,6.266691431
33692,13413,,,,5.2662553775
33693,13420,,,,6.077510874
33694,13424,,,,4.974842946
33695,13427,,,,6.405333138
33696,13428,,,,6.405333138
33697,13505,,,,5.507461146
33698,13510,,,,4.629144814
33699,13573,,,,4.861601599999999
33700,13606,,,,4.974842946
33701,13615,,,,5.2921539289999995
33702,13670,,,,5.885770109
33703,13735,,,,5.722768362999999
33704,13745,,,,4.723016822
33705,13773,,,,5.722768362999999
33706,13824,,,,6.121545176000001
33707,13827,,,,5.178195515
33708,13874,,,,5.97467729
33709,13899,,,,5.507461146
33710,13930,,,,5.2921539289999995
33711,13938,,,,6.05244065
33712,13947,,,,5.722768362999999
33713,13972,,,,4.723016822
33714,14040,,,,6.05244065
33715,14045,,,,6.292054527
33716,14154,,,,5.6070080110000005
33717,14194,,,,6.153413856
33718,14206,,,,4.723016822
33719,14229,,,,6.266691431
33720,14243,,,,6.316422771
33721,14329,,,,5.1885332066666665
33722,14335,,,,4.723016822
33723,14372,,,,3.862594545
33724,14396,,,,5.2921539289999995
33725,14409,,,,6.014774739
33726,14437,,,,5.153538105
33727,14464,,,,5.2921539289999995
33728,14515,,,,6.535635912
33729,14543,,,,3.862594545
33730,14547,,,,5.153538105
33731,14560,,,,5.716524366
33732,14601,,,,5.153538105
33733,14675,,,,5.2921539289999995
33734,14693,,,,5.722768362999999
33735,14694,,,,4.974842946
33736,14744,,,,5.2921539289999995
33737,14778,,,,6.014774739
33738,14796,,,,5.97467729
33739,14809,,,,5.8360407610000005
33740,14830,,,,6.2126305770000005
33741,14912,,,,4.974842946
33742,14953,,,,6.05244065
33743,14965,,,,5.716524366
33744,14975,,,,4.723016822
33745,15018,,,,5.2921539289999995
33746,15025,,,,5.719646677999999
33747,15029,,,,5.153538105
33748,15070,,,,5.97467729
33749,15109,,,,5.722768362999999
33750,15110,,,,5.584137011
33751,15124,,,,5.2921539289999995
33752,15129,,,,6.814935479
33753,15137,,,,5.584137011
33754,15166,,,,6.087953139
33755,15172,,,,5.722768362999999
33756,15201,,,,5.722768362999999
33757,15245,,,,5.2921539289999995
33758,15257,,,,5.657311097000001
33759,15289,,,,5.2921539289999995
33760,15293,,,,5.177955341333334
33761,15296,,,,5.722768362999999
33762,15307,,,,5.8360407610000005
33763,15332,,,,4.723016822
33764,15370,,,,4.292650699
33765,15393,,,,5.931812567000001
33766,15399,,,,5.542675336
33767,15401,,,,5.584137011
33768,15408,,,,4.974842946
33769,15445,,,,5.722768362999999
33770,15461,,,,3.862594545
33771,15502,,,,5.722768362999999
33772,15509,,,,5.722768362999999
33773,15538,,,,4.8489298839999995
33774,15540,,,,6.33987127
33775,15552,,,,4.974842946
33776,15579,,,,5.2921539289999995
33777,15590,,,,3.862594545
33778,15606,,,,5.183845743
33779,15613,,,,6.153413856
33780,15637,,,,5.7945716925
33781,15666,,,,5.405415973999999
33782,15692,,,,3.975670565
33783,15717,,,,5.8360407610000005
33784,15804,,,,5.8360407610000005
33785,15830,,,,5.73794067
33786,15837,,,,5.657311097000001
33787,15859,,,,4.723016822
33788,15869,,,,5.2921539289999995
33789,15881,,,,4.5078337605000005
33790,15884,,,,3.862594545
33791,15910,,,,3.862594545
33792,15936,,,,5.2921539289999995
33793,15954,,,,5.722768362999999
33794,15955,,,,5.037316478999999
33795,15962,,,,6.384269633
33796,16037,,,,5.2921539289999995
33797,16042,,,,4.292650699
33798,16089,,,,4.292650699
33799,16102,,,,6.4645507989999995
33800,16136,,,,5.2921539289999995
33801,16161,,,,4.149298647666666
33802,16176,,,,6.405333138
33803,16177,,,,5.226703564
33804,16179,,,,4.723016822
33805,16181,,,,5.2921539289999995
33806,16193,,,,5.97467729
33807,16249,,,,5.2921539289999995
33808,16320,,,,5.781982258999999
33809,16376,,,,4.870243836555556
33810,16397,,,,5.2921539289999995
33811,16399,,,,5.2921539289999995
33812,16402,,,,5.153538105
33813,16421,,,,5.9691053795
33814,16442,,,,5.0641905255
33815,16480,,,,4.292650699
33816,16503,,,,4.292650699
33817,16510,,,,5.0075853755
33818,16558,,,,5.722768362999999
33819,16594,,,,6.153413856
33820,16620,,,,5.153538105
33821,16642,,,,4.8489298839999995
33822,16666,,,,5.2921539289999995
33823,16681,,,,5.507461146
33824,16693,,,,6.064045573
33825,16743,,,,5.700261749
33826,16759,,,,5.722768362999999
33827,16779,,,,4.292650699
33828,16782,,,,5.722768362999999
33829,16790,,,,4.544373396
33830,16793,,,,6.153413856
33831,16803,,,,6.781937074
