uid,DT1,DT2
75831,4.537041171,4.876908061
75835,0,0
75837,0,0
75838,4.537041171,4.72894624
75839,5.712184232,5.926703631
75842,0,0
75843,4.537041171,4.263811093
75844,5.712184232,5.335096216
75846,0,0
75848,0,0
75849,0,0
75851,5.712184232,5.178264079
75852,4.537041171,4.562756508
75858,4.537041171,3.867734675
75863,0,0
75864,0,0
75872,5.712184232,5.720641111
75873,0,0
75874,0,0
75877,0,0
75878,4.537041171,4.876908061
75882,4.537041171,3.867734675
75885,0,0
75886,5.712184232,5.335096216
75887,0,0
75890,5.712184232,5.720641111
75897,0,0
75901,0,0
75903,0,0
75904,0,0
75908,4.537041171,4.72894624
75911,0,0
75913,0,0
75916,0,0
75919,5.712184232,6.697802267
75920,0,0
75921,0,0
75923,0,0
75926,0,0
75930,5.712184232,5.720641111
75932,4.537041171,4.41111722
75938,0,0
75941,4.537041171,3.867734675
75944,5.712184232,6.375312668
75951,0,0
75954,0,0
75955,0,0
75956,5.712184232,5.335096216
75958,4.537041171,5.010187954
75959,4.537041171,4.72894624
75960,0,0
75962,0,0
75966,0,0
75968,5.712184232,5.548099523
75969,0,0
75970,0,0
75973,4.537041171,5.010187954
75974,5.712184232,5.720641111
75977,0,0
75978,4.537041171,4.72894624
75983,4.537041171,4.263811093
75990,5.712184232,5.335096216
75992,5.712184232,5.335096216
75994,0,0
75995,0,0
75997,4.537041171,4.562756508
75999,4.537041171,5.010187954
76000,0,0
76001,5.712184232,5.720641111
76002,5.712184232,5.720641111
76007,0,0
76011,0,0
76016,0,0
76017,5.712184232,5.178264079
76020,0,0
76022,0,0
76023,4.537041171,4.41111722
76025,0,0
76026,5.712184232,5.335096216
76028,0,0
76034,0,0
76038,5.712184232,5.335096216
76041,5.712184232,6.146756872
76044,0,0
76046,5.712184232,5.720641111
76047,0,0
76049,0,0
76055,0,0
76057,0,0
76058,5.712184232,6.146756872
76065,0,0
76066,4.537041171,3.867734675
76068,5.712184232,5.720641111
76078,0,0
76080,0,0
76090,0,0
76091,5.712184232,5.720641111
76095,4.537041171,4.72894624
76097,0,0
76103,0,0
76105,0,0
76106,0,0
76108,4.537041171,4.72894624
76110,0,0
76112,0,0
76114,4.537041171,5.010187954
76115,4.537041171,4.72894624
76121,4.537041171,3.867734675
76123,4.537041171,3.867734675
76128,0,0
76129,0,0
76144,0,0
76154,5.712184232,5.335096216
76155,0,0
76159,5.712184232,5.720641111
76164,0,0
76167,0,0
76179,5.712184232,5.335096216
76180,5.712184232,6.697802267
76183,5.712184232,5.178264079
76185,0,0
76195,0,0
76198,0,0
76201,4.537041171,4.263811093
76203,4.537041171,4.876908061
76205,4.537041171,4.263811093
76206,4.537041171,3.867734675
76212,0,0
76213,4.537041171,5.010187954
76217,5.712184232,5.335096216
76220,5.712184232,5.926703631
76225,4.537041171,4.72894624
76230,4.537041171,3.867734675
76238,4.537041171,4.41111722
76239,0,0
76241,5.712184232,6.375312668
76243,0,0
76247,4.537041171,5.010187954
76251,4.537041171,4.876908061
76252,5.712184232,5.548099523
76255,5.712184232,5.720641111
76262,4.537041171,4.41111722
76263,0,0
76268,5.712184232,5.720641111
76274,4.537041171,4.876908061
76275,0,0
76277,5.712184232,5.335096216
76278,0,0
76279,5.712184232,5.335096216
76280,5.712184232,5.548099523
76285,4.537041171,4.72894624
76287,4.537041171,4.263811093
76288,0,0
76289,4.537041171,4.562756508
76295,0,0
76299,5.712184232,5.335096216
76301,4.537041171,4.562756508
76303,0,0
76310,5.712184232,6.146756872
76311,0,0
76317,0,0
76319,4.537041171,4.04030148
76322,5.712184232,5.178264079
76324,0,0
76331,0,0
76332,0,0
76333,5.712184232,5.926703631
76335,4.537041171,4.04030148
76336,5.712184232,6.375312668
76338,5.712184232,5.926703631
76339,0,0
76351,0,0
76352,0,0
76356,0,0
76359,4.537041171,4.41111722
76361,0,0
76362,5.712184232,5.335096216
76364,5.712184232,5.335096216
76367,4.537041171,4.263811093
76368,0,0
76369,0,0
76372,4.537041171,4.263811093
76373,4.537041171,4.41111722
76374,0,0
76386,0,0
76387,5.712184232,5.720641111
76389,0,0
76398,5.712184232,6.146756872
76399,5.712184232,6.375312668
76400,5.712184232,5.178264079
76401,5.712184232,6.697802267
76404,5.712184232,5.178264079
76405,5.712184232,5.720641111
76408,4.537041171,4.72894624
76411,0,0
76413,0,0
76415,5.712184232,5.335096216
76417,0,0
76421,4.537041171,4.263811093
76425,0,0
76430,4.537041171,4.41111722
76432,5.712184232,5.720641111
76433,0,0
76434,4.537041171,4.72894624
76435,0,0
76437,0,0
76441,0,0
76443,4.537041171,4.72894624
76446,0,0
76452,0,0
76455,5.712184232,5.926703631
76457,5.712184232,5.548099523
76461,5.712184232,5.720641111
76462,0,0
76476,5.712184232,5.335096216
76478,5.712184232,5.720641111
76483,0,0
76486,5.712184232,5.335096216
76487,0,0
76489,5.712184232,5.335096216
76491,5.712184232,5.926703631
76492,0,0
76493,0,0
76498,4.537041171,4.72894624
76505,0,0
76507,5.712184232,6.146756872
76512,0,0
76513,0,0
76515,0,0
76516,0,0
76518,5.712184232,6.146756872
76519,5.712184232,6.146756872
76520,5.712184232,6.146756872
76521,4.537041171,4.72894624
76523,5.712184232,6.375312668
76528,0,0
76531,0,0
76537,4.537041171,4.263811093
76541,0,0
76542,4.537041171,4.263811093
76544,0,0
76548,0,0
76550,5.712184232,5.178264079
76553,5.712184232,5.926703631
76558,0,0
76561,0,0
76563,0,0
76566,0,0
76568,4.537041171,4.263811093
76579,4.537041171,4.72894624
76580,5.712184232,5.548099523
76582,0,0
76584,0,0
76585,0,0
76587,5.712184232,5.720641111
76588,5.712184232,5.548099523
76589,5.712184232,5.926703631
76593,0,0
76601,4.537041171,3.867734675
76603,4.537041171,4.263811093
76606,0,0
76608,4.537041171,5.010187954
76609,5.712184232,5.720641111
76610,4.537041171,4.41111722
76613,5.712184232,6.146756872
76619,0,0
76622,5.712184232,5.926703631
76623,4.537041171,3.867734675
76627,5.712184232,5.178264079
76628,5.712184232,6.146756872
76641,5.712184232,6.375312668
76646,5.712184232,5.178264079
76655,4.537041171,5.010187954
76657,0,0
76658,0,0
76660,4.537041171,4.263811093
76663,5.712184232,5.720641111
76664,4.537041171,4.41111722
76668,0,0
76672,0,0
76673,5.712184232,5.335096216
76676,5.712184232,5.720641111
76678,0,0
76687,5.712184232,5.720641111
76690,0,0
76692,0,0
76694,4.537041171,4.72894624
76696,0,0
76701,4.537041171,4.41111722
76702,0,0
76703,0,0
76708,0,0
76716,0,0
76717,5.712184232,5.720641111
76720,0,0
76723,5.712184232,5.720641111
76724,4.537041171,5.010187954
76726,0,0
76729,0,0
76733,4.537041171,4.72894624
76737,0,0
76738,5.712184232,5.720641111
76742,5.712184232,5.926703631
76743,5.712184232,6.146756872
76744,4.537041171,4.263811093
76746,0,0
76753,0,0
76754,5.712184232,5.335096216
76756,5.712184232,5.178264079
76757,4.537041171,3.867734675
76758,4.537041171,4.263811093
76765,4.537041171,4.263811093
76770,4.537041171,4.263811093
76775,5.712184232,5.335096216
76777,0,0
76783,4.537041171,4.562756508
76784,0,0
76786,5.712184232,5.720641111
76789,0,0
76790,5.712184232,5.720641111
76792,5.712184232,5.335096216
76793,0,0
76794,0,0
76796,0,0
76797,5.712184232,5.335096216
76800,0,0
76803,4.537041171,4.263811093
76805,5.712184232,5.720641111
76807,5.712184232,5.926703631
76808,4.537041171,5.010187954
76810,5.712184232,6.146756872
76811,0,0
76815,5.712184232,5.720641111
76818,0,0
76823,4.537041171,5.010187954
76825,0,0
76826,5.712184232,5.926703631
76827,0,0
76832,0,0
76834,5.712184232,5.720641111
76839,0,0
76841,0,0
76848,0,0
76849,4.537041171,5.010187954
76850,0,0
76851,0,0
76855,5.712184232,6.697802267
76856,5.712184232,5.926703631
76863,5.712184232,6.146756872
76864,4.537041171,4.263811093
76865,0,0
76867,5.712184232,5.720641111
76870,0,0
76872,0,0
76874,4.537041171,4.263811093
76875,5.712184232,5.720641111
76883,5.712184232,5.720641111
76884,5.712184232,5.548099523
76889,4.537041171,4.562756508
76894,5.712184232,5.720641111
76897,0,0
76898,5.712184232,5.178264079
76899,0,0
76901,5.712184232,5.720641111
76903,0,0
76906,0,0
76911,0,0
76913,4.537041171,4.876908061
76920,0,0
76922,0,0
76923,0,0
76925,5.712184232,5.926703631
76928,0,0
76933,0,0
76946,0,0
76952,0,0
76953,0,0
76954,5.712184232,6.146756872
76957,4.537041171,5.010187954
76959,5.712184232,5.548099523
76966,0,0
76969,4.537041171,4.41111722
76974,5.712184232,5.720641111
76978,4.537041171,4.72894624
76979,4.537041171,5.010187954
76982,4.537041171,4.263811093
76983,4.537041171,4.263811093
76985,4.537041171,3.867734675
76986,5.712184232,5.926703631
76987,5.712184232,5.178264079
76988,0,0
76991,0,0
76992,4.537041171,4.876908061
76993,0,0
76997,5.712184232,6.146756872
76998,0,0
77000,5.712184232,5.720641111
77005,5.712184232,6.375312668
77008,4.537041171,4.562756508
77009,0,0
77011,0,0
77018,0,0
77019,5.712184232,5.178264079
77022,0,0
77023,0,0
77027,4.537041171,4.41111722
77028,4.537041171,4.263811093
77030,0,0
77036,0,0
77038,5.712184232,5.720641111
77042,5.712184232,5.926703631
77044,0,0
77045,0,0
77046,5.712184232,5.335096216
77047,0,0
77049,0,0
77053,0,0
77054,4.537041171,4.72894624
77061,0,0
77066,5.712184232,5.720641111
77073,0,0
77075,4.537041171,4.263811093
77083,5.712184232,5.548099523
77087,5.712184232,5.720641111
77090,5.712184232,5.926703631
77091,0,0
77097,4.537041171,3.867734675
77099,4.537041171,5.010187954
77100,0,0
77102,4.537041171,5.010187954
77104,0,0
77105,4.537041171,4.72894624
77107,5.712184232,5.720641111
77108,4.537041171,5.010187954
77109,0,0
77112,0,0
77121,5.712184232,5.926703631
77122,0,0
77127,4.537041171,4.263811093
77128,4.537041171,4.876908061
77129,0,0
77132,0,0
77133,0,0
77136,5.712184232,6.146756872
77138,4.537041171,4.04030148
77139,0,0
77142,0,0
77146,5.712184232,5.926703631
77159,4.537041171,4.04030148
77163,0,0
77166,4.537041171,4.72894624
77167,4.537041171,4.04030148
77171,4.537041171,4.72894624
77176,4.537041171,4.04030148
77179,4.537041171,3.867734675
77183,5.712184232,6.146756872
77184,0,0
77186,0,0
77187,0,0
77189,4.537041171,4.562756508
77191,0,0
77192,0,0
77196,0,0
77198,4.537041171,4.562756508
77199,0,0
77200,0,0
77201,4.537041171,3.867734675
77202,4.537041171,4.04030148
77205,0,0
77206,5.712184232,5.335096216
77207,4.537041171,4.876908061
77208,5.712184232,6.146756872
77209,0,0
77211,0,0
77213,0,0
77215,4.537041171,3.867734675
77216,5.712184232,5.548099523
77217,0,0
77220,5.712184232,6.146756872
77222,0,0
77223,5.712184232,5.720641111
77227,0,0
77228,0,0
77229,4.537041171,3.867734675
77230,4.537041171,4.72894624
77233,0,0
77236,0,0
77237,5.712184232,6.697802267
77241,4.537041171,4.41111722
77243,0,0
77244,0,0
77249,0,0
77252,5.712184232,5.720641111
77254,4.537041171,3.867734675
77255,4.537041171,4.263811093
77256,5.712184232,6.375312668
77259,5.712184232,5.335096216
77260,0,0
77262,0,0
77265,5.712184232,5.178264079
77267,5.712184232,5.720641111
77268,5.712184232,5.720641111
77270,0,0
77271,4.537041171,4.876908061
77272,4.537041171,4.876908061
77280,0,0
77282,5.712184232,6.146756872
77285,4.537041171,4.562756508
77287,0,0
77288,4.537041171,3.867734675
77289,0,0
77291,4.537041171,4.41111722
77293,0,0
77294,0,0
77295,0,0
77299,4.537041171,4.41111722
77300,0,0
77303,0,0
77305,5.712184232,5.335096216
77306,4.537041171,4.72894624
77311,0,0
77313,0,0
77318,0,0
77321,4.537041171,3.867734675
77322,5.712184232,5.926703631
77325,5.712184232,6.375312668
77326,0,0
77327,5.712184232,5.926703631
77328,0,0
77337,0,0
77339,0,0
77345,5.712184232,5.178264079
77349,5.712184232,5.335096216
77350,4.537041171,5.010187954
77351,0,0
77355,4.537041171,4.41111722
77358,4.537041171,4.562756508
77371,5.712184232,5.335096216
77372,0,0
77373,0,0
77374,0,0
77375,0,0
77376,5.712184232,6.146756872
77377,5.712184232,6.375312668
77379,5.712184232,5.548099523
77383,0,0
77384,4.537041171,4.72894624
77387,4.537041171,4.72894624
77388,0,0
77389,0,0
77397,0,0
77399,0,0
77402,5.712184232,6.375312668
77410,5.712184232,5.548099523
77411,4.537041171,3.867734675
77415,4.537041171,4.263811093
77417,4.537041171,4.562756508
77418,4.537041171,4.72894624
77419,5.712184232,6.697802267
77421,0,0
77422,5.712184232,5.720641111
77427,0,0
77431,0,0
77433,4.537041171,3.867734675
77437,4.537041171,4.41111722
77440,4.537041171,4.41111722
77442,0,0
77444,5.712184232,5.335096216
77448,5.712184232,5.335096216
77456,5.712184232,5.720641111
77459,0,0
77460,4.537041171,3.867734675
77462,4.537041171,4.562756508
77464,0,0
77465,5.712184232,5.548099523
77468,0,0
77472,0,0
77473,4.537041171,5.010187954
77475,0,0
77476,4.537041171,3.867734675
77477,5.712184232,5.335096216
77483,0,0
77484,0,0
77490,4.537041171,4.263811093
77497,5.712184232,6.146756872
77504,5.712184232,6.375312668
77506,0,0
77509,5.712184232,5.335096216
77514,4.537041171,5.010187954
77515,5.712184232,5.926703631
77516,5.712184232,6.146756872
77518,0,0
77519,5.712184232,6.146756872
77520,5.712184232,5.335096216
77522,5.712184232,5.335096216
77524,5.712184232,5.926703631
77526,0,0
77528,0,0
77531,0,0
77538,4.537041171,4.263811093
77539,5.712184232,5.720641111
77540,4.537041171,4.04030148
77543,5.712184232,5.335096216
77545,4.537041171,4.72894624
77549,0,0
77550,5.712184232,6.697802267
77556,4.537041171,4.263811093
77559,0,0
77562,5.712184232,5.335096216
77563,0,0
77564,4.537041171,3.867734675
77572,5.712184232,5.548099523
77574,4.537041171,5.010187954
77579,5.712184232,5.720641111
77580,0,0
77582,5.712184232,5.720641111
77585,5.712184232,5.926703631
77588,0,0
77591,5.712184232,5.926703631
77592,0,0
77597,4.537041171,4.72894624
77600,0,0
77601,0,0
77604,5.712184232,5.720641111
77607,4.537041171,4.263811093
77609,0,0
77611,5.712184232,5.335096216
77615,5.712184232,5.335096216
77616,0,0
77619,0,0
77620,0,0
77624,4.537041171,4.876908061
77634,0,0
77635,5.712184232,5.335096216
77639,5.712184232,6.697802267
77642,5.712184232,6.375312668
77647,0,0
77650,0,0
77651,5.712184232,6.146756872
77655,0,0
77657,0,0
77659,4.537041171,4.562756508
77660,5.712184232,5.720641111
77664,0,0
77665,4.537041171,4.263811093
77667,0,0
77669,5.712184232,6.146756872
77671,0,0
77672,5.712184232,5.720641111
77674,5.712184232,6.375312668
77675,0,0
77678,4.537041171,5.010187954
77679,4.537041171,4.72894624
77682,4.537041171,4.41111722
77683,5.712184232,6.375312668
77689,0,0
77690,4.537041171,4.72894624
77694,4.537041171,4.263811093
77696,5.712184232,5.720641111
77698,0,0
77699,4.537041171,4.72894624
77700,0,0
77701,5.712184232,5.548099523
77702,0,0
77704,5.712184232,5.178264079
77707,0,0
77709,0,0
77711,0,0
77712,4.537041171,3.867734675
77715,0,0
77723,0,0
77727,4.537041171,4.72894624
77732,5.712184232,6.146756872
77734,0,0
77735,0,0
77736,5.712184232,5.926703631
77739,0,0
77740,4.537041171,4.72894624
77747,5.712184232,5.720641111
77752,0,0
77754,4.537041171,5.010187954
77756,5.712184232,5.720641111
77759,5.712184232,5.926703631
77764,0,0
77768,5.712184232,5.335096216
77769,0,0
77770,0,0
77771,4.537041171,4.562756508
77772,4.537041171,5.010187954
77774,4.537041171,4.72894624
77777,0,0
77778,0,0
77780,5.712184232,5.720641111
77781,0,0
77784,5.712184232,5.926703631
77786,5.712184232,5.720641111
77788,4.537041171,3.867734675
77791,5.712184232,5.335096216
77792,5.712184232,5.720641111
77794,5.712184232,6.697802267
77797,4.537041171,5.010187954
77804,5.712184232,5.720641111
77811,5.712184232,5.720641111
77815,5.712184232,5.548099523
77816,0,0
77817,5.712184232,5.926703631
77818,0,0
77819,5.712184232,6.697802267
77822,4.537041171,4.562756508
77825,5.712184232,5.335096216
77827,4.537041171,3.867734675
77829,0,0
77833,0,0
77836,5.712184232,5.548099523
77837,0,0
77838,0,0
77839,5.712184232,5.548099523
77840,0,0
77841,5.712184232,5.335096216
77846,5.712184232,5.335096216
77848,4.537041171,4.263811093
77849,4.537041171,4.04030148
77851,4.537041171,3.867734675
77852,0,0
77853,0,0
77856,4.537041171,5.010187954
77858,5.712184232,5.926703631
77859,5.712184232,5.720641111
77862,0,0
77863,5.712184232,5.178264079
77865,5.712184232,5.720641111
77866,0,0
77872,0,0
77874,4.537041171,4.562756508
77879,4.537041171,4.562756508
77881,5.712184232,5.335096216
77883,4.537041171,4.562756508
77888,0,0
77890,4.537041171,4.41111722
77892,4.537041171,4.72894624
77895,0,0
77897,4.537041171,4.876908061
77902,5.712184232,5.178264079
77903,5.712184232,5.720641111
77905,0,0
77909,5.712184232,5.720641111
77914,4.537041171,5.010187954
77922,0,0
77924,0,0
77929,4.537041171,3.867734675
77930,5.712184232,5.926703631
77931,4.537041171,4.41111722
77934,0,0
77935,4.537041171,4.562756508
77939,0,0
77949,0,0
77950,5.712184232,6.697802267
77952,5.712184232,5.926703631
77955,5.712184232,5.178264079
77956,4.537041171,4.263811093
77960,5.712184232,5.548099523
77963,4.537041171,4.562756508
77965,4.537041171,4.263811093
77966,5.712184232,6.375312668
77970,0,0
77971,5.712184232,5.335096216
77973,0,0
77975,5.712184232,6.146756872
77976,5.712184232,6.146756872
77977,4.537041171,5.010187954
77983,0,0
77984,0,0
77986,5.712184232,5.335096216
77987,4.537041171,3.867734675
77992,0,0
77993,4.537041171,4.72894624
77995,5.712184232,5.335096216
77996,0,0
77999,0,0
78004,0,0
78006,0,0
78007,0,0
78009,5.712184232,5.548099523
78012,0,0
78014,5.712184232,5.178264079
78015,0,0
78016,5.712184232,5.926703631
78018,0,0
78019,0,0
78021,4.537041171,4.562756508
78024,5.712184232,5.926703631
78029,0,0
78033,0,0
78034,0,0
78038,0,0
78039,4.537041171,4.562756508
78040,0,0
78041,0,0
78042,0,0
78047,5.712184232,5.335096216
78049,5.712184232,5.335096216
78050,5.712184232,5.720641111
78051,5.712184232,5.548099523
78055,4.537041171,5.010187954
78058,4.537041171,4.263811093
78060,4.537041171,4.04030148
78065,0,0
78066,4.537041171,5.010187954
78067,0,0
78071,0,0
78072,5.712184232,5.335096216
78078,4.537041171,5.010187954
78079,4.537041171,4.72894624
78081,0,0
78084,0,0
78085,0,0
78087,5.712184232,6.697802267
78088,5.712184232,6.146756872
78090,4.537041171,4.562756508
78091,4.537041171,4.263811093
78092,0,0
78097,5.712184232,6.146756872
78101,5.712184232,5.178264079
78104,0,0
78112,4.537041171,4.263811093
78116,0,0
78117,4.537041171,4.04030148
78119,0,0
78120,5.712184232,5.178264079
78121,0,0
78128,4.537041171,4.04030148
78131,4.537041171,4.263811093
78137,5.712184232,5.335096216
78138,4.537041171,4.72894624
78140,4.537041171,5.010187954
78141,0,0
78146,4.537041171,3.867734675
78147,0,0
78148,5.712184232,5.335096216
78149,4.537041171,4.41111722
78152,4.537041171,5.010187954
78153,5.712184232,5.926703631
78157,4.537041171,4.72894624
78162,0,0
78167,4.537041171,4.72894624
78168,5.712184232,5.335096216
78172,5.712184232,6.697802267
78176,0,0
78178,5.712184232,5.335096216
78179,5.712184232,5.548099523
78180,0,0
78182,5.712184232,5.335096216
78188,5.712184232,5.335096216
78189,4.537041171,4.263811093
78190,0,0
78191,0,0
78195,5.712184232,5.720641111
78196,4.537041171,5.010187954
78202,4.537041171,4.562756508
78213,0,0
78214,0,0
78216,4.537041171,4.876908061
78217,4.537041171,4.263811093
78218,4.537041171,4.562756508
78220,4.537041171,4.72894624
78225,0,0
78226,5.712184232,5.720641111
78227,5.712184232,5.335096216
78228,4.537041171,4.562756508
78231,0,0
78242,0,0
78244,0,0
78247,5.712184232,5.926703631
78248,4.537041171,5.010187954
78249,5.712184232,5.335096216
78251,4.537041171,4.41111722
78252,5.712184232,6.146756872
78253,5.712184232,5.720641111
78257,5.712184232,6.697802267
78261,5.712184232,5.178264079
78262,5.712184232,5.548099523
78264,5.712184232,5.335096216
78266,5.712184232,5.720641111
78267,4.537041171,4.562756508
78268,4.537041171,4.876908061
78269,5.712184232,5.926703631
78270,0,0
78274,0,0
78276,5.712184232,5.335096216
78278,4.537041171,4.263811093
78281,5.712184232,6.146756872
78282,4.537041171,5.010187954
78286,0,0
78288,0,0
78297,0,0
78299,0,0
78303,5.712184232,5.926703631
78304,5.712184232,5.335096216
78305,5.712184232,6.146756872
78307,0,0
78317,0,0
78319,5.712184232,5.926703631
78320,4.537041171,4.876908061
78321,4.537041171,4.263811093
78323,5.712184232,6.375312668
78326,5.712184232,5.548099523
78329,0,0
78336,0,0
78340,5.712184232,6.146756872
78342,0,0
78344,0,0
78353,0,0
78355,5.712184232,5.548099523
78358,5.712184232,5.720641111
78359,0,0
78363,4.537041171,5.010187954
78364,4.537041171,4.04030148
78365,0,0
78366,5.712184232,5.926703631
78374,5.712184232,5.720641111
78375,5.712184232,5.926703631
78377,5.712184232,5.335096216
78379,0,0
78381,0,0
78385,5.712184232,5.926703631
78388,5.712184232,5.178264079
78389,0,0
78390,0,0
78395,0,0
78399,5.712184232,6.697802267
78401,4.537041171,3.867734675
78402,0,0
78404,4.537041171,4.72894624
78408,4.537041171,4.04030148
78413,5.712184232,5.926703631
78414,0,0
78416,0,0
78418,4.537041171,4.263811093
78419,0,0
78420,0,0
78422,0,0
78424,4.537041171,4.04030148
78425,5.712184232,5.178264079
78428,4.537041171,4.876908061
78429,0,0
78430,5.712184232,5.335096216
78432,0,0
78436,0,0
78438,0,0
78440,0,0
78441,5.712184232,5.720641111
78445,5.712184232,6.146756872
78452,0,0
78454,0,0
78455,5.712184232,5.720641111
78456,0,0
78457,0,0
78460,0,0
78466,4.537041171,4.04030148
78469,0,0
78471,4.537041171,4.41111722
78472,0,0
78473,4.537041171,5.010187954
78474,0,0
78476,0,0
78480,5.712184232,6.375312668
78481,5.712184232,5.178264079
78485,5.712184232,5.335096216
78486,0,0
78490,5.712184232,5.720641111
78491,5.712184232,5.720641111
78496,5.712184232,5.926703631
78499,4.537041171,4.41111722
78501,5.712184232,5.335096216
78504,0,0
78505,0,0
78508,0,0
78509,0,0
78512,0,0
78514,5.712184232,5.720641111
78521,0,0
78524,4.537041171,4.562756508
78527,5.712184232,5.178264079
78538,4.537041171,4.72894624
78544,0,0
78554,5.712184232,5.720641111
78561,5.712184232,5.335096216
78562,4.537041171,5.010187954
78566,5.712184232,5.178264079
78572,0,0
78573,4.537041171,5.010187954
78574,4.537041171,4.04030148
78579,4.537041171,4.263811093
78581,5.712184232,5.335096216
78586,0,0
78587,0,0
78589,0,0
78590,5.712184232,6.146756872
78594,0,0
78595,0,0
78600,4.537041171,4.562756508
78603,0,0
78604,0,0
78606,4.537041171,3.867734675
78608,0,0
78615,5.712184232,6.146756872
78616,0,0
78617,0,0
78619,5.712184232,5.926703631
78620,4.537041171,4.04030148
78621,0,0
78622,4.537041171,4.876908061
78626,0,0
78627,0,0
78628,0,0
78629,4.537041171,4.41111722
78633,0,0
78635,0,0
78636,5.712184232,6.146756872
78643,0,0
78644,0,0
78649,5.712184232,5.548099523
78653,0,0
78654,0,0
78655,5.712184232,5.720641111
78657,5.712184232,6.375312668
78659,5.712184232,5.335096216
78661,5.712184232,5.720641111
78666,5.712184232,5.720641111
78667,0,0
78668,4.537041171,4.876908061
78670,5.712184232,5.335096216
78674,4.537041171,3.867734675
78675,0,0
78678,4.537041171,4.263811093
78681,0,0
78686,5.712184232,5.720641111
78687,0,0
78690,0,0
78697,4.537041171,5.010187954
78699,5.712184232,5.720641111
78706,0,0
78711,4.537041171,4.263811093
78713,0,0
78714,0,0
78716,4.537041171,4.263811093
78717,5.712184232,6.146756872
78720,4.537041171,4.72894624
78722,4.537041171,5.010187954
78724,0,0
78730,5.712184232,5.720641111
78731,0,0
78734,4.537041171,4.562756508
78735,0,0
78741,4.537041171,4.876908061
78742,0,0
78743,0,0
78746,0,0
78747,4.537041171,4.876908061
78751,0,0
78758,5.712184232,5.720641111
78759,4.537041171,4.04030148
78762,0,0
78763,5.712184232,6.146756872
78765,0,0
78770,5.712184232,5.335096216
78771,4.537041171,4.72894624
78773,5.712184232,5.335096216
78774,5.712184232,6.697802267
78776,4.537041171,4.72894624
78780,5.712184232,5.178264079
78781,0,0
78782,5.712184232,6.375312668
78784,0,0
78787,5.712184232,5.335096216
78788,5.712184232,5.926703631
78789,5.712184232,5.548099523
78790,4.537041171,4.04030148
78791,0,0
78792,5.712184232,5.926703631
78802,0,0
78803,4.537041171,4.263811093
78805,0,0
78807,4.537041171,4.876908061
78808,0,0
78810,5.712184232,6.697802267
78815,5.712184232,5.548099523
78816,0,0
78817,0,0
78819,4.537041171,4.562756508
78822,4.537041171,4.562756508
78831,0,0
78835,0,0
78836,0,0
78839,0,0
78842,4.537041171,4.04030148
78843,0,0
78848,0,0
78850,0,0
78855,5.712184232,5.720641111
78860,0,0
78863,5.712184232,5.720641111
78864,4.537041171,5.010187954
78865,0,0
78869,4.537041171,4.263811093
78872,5.712184232,6.146756872
78874,5.712184232,6.697802267
78878,0,0
78879,4.537041171,4.04030148
78880,4.537041171,4.04030148
78885,0,0
78888,5.712184232,5.720641111
78889,0,0
78891,0,0
78895,4.537041171,4.562756508
78896,0,0
78899,0,0
78901,4.537041171,3.867734675
78904,4.537041171,5.010187954
78905,4.537041171,4.72894624
78906,4.537041171,4.04030148
78910,4.537041171,4.562756508
78912,0,0
78917,0,0
78920,4.537041171,4.263811093
78924,5.712184232,5.926703631
78926,4.537041171,4.263811093
78928,5.712184232,5.720641111
78929,0,0
78930,0,0
78931,4.537041171,4.72894624
78932,5.712184232,5.926703631
78933,5.712184232,5.335096216
78944,4.537041171,3.867734675
78945,0,0
78947,5.712184232,5.335096216
78948,4.537041171,5.010187954
78952,0,0
78954,0,0
78967,4.537041171,4.263811093
78968,4.537041171,4.72894624
78969,5.712184232,5.720641111
78974,0,0
78977,4.537041171,4.562756508
78980,0,0
78981,5.712184232,5.926703631
78983,4.537041171,3.867734675
78984,4.537041171,5.010187954
78987,5.712184232,5.926703631
78988,0,0
78992,0,0
78994,0,0
78996,0,0
78999,5.712184232,6.375312668
79000,0,0
79001,5.712184232,6.375312668
79007,5.712184232,6.375312668
79009,5.712184232,5.335096216
79010,5.712184232,6.146756872
79012,0,0
79014,4.537041171,3.867734675
79015,4.537041171,4.41111722
79016,5.712184232,5.720641111
79017,4.537041171,4.41111722
79020,5.712184232,5.926703631
79022,4.537041171,5.010187954
79024,5.712184232,6.375312668
79025,5.712184232,5.335096216
79026,0,0
79029,0,0
79030,4.537041171,5.010187954
79032,5.712184232,5.178264079
79034,5.712184232,6.375312668
79036,0,0
79037,5.712184232,5.178264079
79038,5.712184232,5.335096216
79040,4.537041171,4.41111722
79043,5.712184232,6.375312668
79047,0,0
79048,0,0
79050,0,0
79051,0,0
79053,0,0
79059,4.537041171,4.41111722
79063,0,0
79065,0,0
79069,0,0
79070,5.712184232,5.720641111
79072,0,0
79073,4.537041171,4.876908061
79075,4.537041171,4.72894624
79076,0,0
79077,5.712184232,5.926703631
79079,0,0
79081,0,0
79083,0,0
79084,0,0
79087,0,0
79088,0,0
79090,0,0
79093,4.537041171,3.867734675
79102,4.537041171,4.263811093
79103,5.712184232,5.720641111
79106,0,0
79107,5.712184232,5.178264079
79111,0,0
79112,0,0
79115,0,0
79116,5.712184232,5.335096216
79121,5.712184232,5.926703631
79122,5.712184232,5.720641111
79123,0,0
79124,0,0
79126,5.712184232,5.335096216
79128,4.537041171,4.72894624
