uid,xgb
13531,0
75986,0
56148,0
29850,0
34959,0
6700,0
39194,0
16915,0
2550,0
30976,0
2603,0
85431,0
43261,0
31787,0
16812,0
49202,0
79379,0
13776,0
27137,0
26697,0
50959,0
72319,0
14914,0
79744,0
33523,0
36477,0
66558,0
7805,0
1274,0
51641,0
17468,0
35174,0
35185,0
12024,0
12753,0
71516,0
41870,0
5389,0
53284,0
85042,0
78086,0
89850,0
8954,0
7494,0
67794,0
85556,0
31318,0
34809,0
33543,0
24506,0
27531,0
31639,0
63037,0
33899,0
90085,0
54216,0
41056,0
6523,0
85827,0
90415,0
5810,0
77308,0
47651,0
57420,0
88990,0
76407,0
6730,0
46663,0
68519,0
60614,0
6484,0
71648,0
17438,0
5537,0
18813,0
86255,0
8913,0
37800,0
55760,0
40130,0
42389,0
52099,0
76337,0
49341,0
41493,0
31862,0
19101,0
81755,0
30477,0
80735,0
81695,0
18621,0
83918,0
13660,0
34833,0
9396,0
56925,0
40016,0
7552,0
48253,0
22476,0
76018,0
53058,0
2269,0
85312,0
37740,0
49208,0
82276,0
13732,0
62745,0
11140,0
13400,0
25979,0
60340,0
16775,0
21526,0
17308,0
34056,0
22337,0
25888,0
90100,0
31374,0
71739,0
90181,0
83419,0
55265,0
81332,0
76666,0
67059,0
54201,0
37734,0
3270,0
54245,0
62586,0
66776,0
41809,0
25448,0
77801,0
25288,0
59640,0
82445,0
67101,0
31052,0
731,0
70667,0
86516,0
73368,0
59399,0
16627,0
87498,0
4198,0
55037,0
3334,0
5511,0
2649,0
90321,0
23169,0
70234,0
63310,0
73458,0
3519,0
89889,0
25086,0
63834,0
73025,0
79560,0
37408,0
35098,0
3188,0
84167,0
54364,0
28928,0
10021,0
18147,0
46179,0
53324,0
59615,0
7811,0
1476,0
74804,0
65161,0
83932,0
43915,0
65264,0
1811,0
36686,0
64013,0
78423,0
37231,0
75070,0
59609,0
60234,0
51050,0
31006,0
672,0
25983,0
67819,0
28005,0
7404,0
38337,0
4152,0
49606,0
66019,0
82855,0
77718,0
56153,0
75168,0
27342,0
29718,0
26353,0
23300,0
66006,0
1460,0
18051,0
21506,0
38790,0
31007,0
3070,0
38944,0
12003,0
2365,0
12944,0
37831,0
68379,0
75866,0
72080,0
35913,0
89394,0
10878,0
45208,0
80025,0
52139,0
85320,0
64507,0
9036,0
35632,0
60569,0
57638,0
21641,0
20714,0
83477,0
52968,0
47985,0
9107,0
36966,0
86850,0
22115,0
24309,0
8016,0
2127,0
78451,0
2153,0
65763,0
12354,0
36799,0
88012,0
68083,0
85345,0
68852,0
70156,0
78346,0
18044,0
37572,0
32785,0
9817,0
86268,0
39005,0
17359,0
82482,0
18264,0
22563,0
35336,0
74150,0
33642,0
26893,0
76094,0
62804,0
39637,0
23210,0
10656,0
4891,0
8691,0
23977,0
23323,0
38519,0
2535,0
50093,0
3523,0
54284,0
27407,0
32480,0
42176,0
35518,0
7331,0
62618,0
4729,0
71209,0
69200,0
14605,0
37626,0
31148,0
13380,0
59919,0
42243,0
80343,0
39432,0
39688,0
42582,0
15055,0
4184,0
27072,0
43134,0
87427,0
45577,0
67369,0
29000,0
6491,0
90874,0
244,0
66300,0
78293,0
88476,0
260,0
78744,0
2576,0
15558,0
1766,0
86444,0
11208,0
27661,0
220,0
28994,0
76273,0
81230,0
9668,0
44837,0
62002,0
77400,0
15623,0
68232,0
66147,0
25750,0
57178,0
11554,0
24554,0
60113,0
68021,0
70764,0
20879,0
90692,0
78522,0
82751,0
7580,0
12782,0
85721,0
60368,0
33165,0
25507,0
12822,0
17132,0
17098,0
53182,0
26381,0
699,0
67612,0
6212,0
52627,0
44712,0
41207,0
2717,0
16103,0
19550,0
34264,0
37414,0
43736,0
7377,0
33022,0
19515,0
52039,0
14049,0
63464,0
973,0
29792,0
57760,0
51048,0
79602,0
89918,0
38898,0
88774,0
34165,0
45911,0
30418,0
42121,0
26320,0
64964,0
48555,0
14876,0
29450,0
86521,0
76831,0
42756,0
55688,0
41751,0
21224,0
34054,0
12621,0
57242,0
799,0
85955,0
21554,0
55914,0
76644,0
24266,0
65725,0
19530,0
16598,0
72474,0
68193,0
71621,0
272,0
84009,0
21749,0
34634,0
54911,0
35025,0
87606,0
554,0
34546,0
65066,0
8018,0
49133,0
46376,0
57415,0
53949,0
11599,0
42882,0
86161,0
21585,0
17765,0
42968,0
86012,0
63112,0
80229,0
17585,0
11948,0
88717,0
10885,0
90965,0
35013,0
50181,0
83763,0
82234,0
22927,0
65547,0
61681,0
61341,0
89326,0
51729,0
15944,0
20550,0
86020,0
42082,0
57659,0
52420,0
52669,0
4351,0
21512,0
90548,0
35254,0
58327,0
35395,0
85887,0
64094,0
4049,0
84499,0
88786,0
16209,0
8526,0
48967,0
41178,0
24023,0
88210,0
34687,0
54686,0
89903,0
52153,0
76830,0
28332,0
34924,0
80398,0
50748,0
7468,0
23806,0
35684,0
6649,0
88492,0
66785,0
30643,0
19495,0
81756,0
15491,0
62023,0
72010,0
79670,0
77248,0
32920,0
82927,0
73217,0
88838,0
57098,0
14066,0
1546,0
86351,0
84449,0
77586,0
13612,0
18364,0
10969,0
19564,0
80809,0
52813,0
36329,0
48975,0
81504,0
7771,0
75712,0
57844,0
66943,0
34318,0
43995,0
14308,0
29342,0
15789,0
41262,0
82031,0
83580,0
60843,0
41823,0
13754,0
52166,0
65077,0
54327,0
28321,0
46595,0
13610,0
10724,0
21462,0
87904,0
42959,0
11489,0
86597,0
2577,0
17418,0
166,0
60989,0
46765,0
2046,0
49723,0
4652,0
74583,0
67001,0
85309,0
16375,0
49492,0
71211,0
20497,0
11142,0
19265,0
65753,0
37232,0
71681,0
67461,0
61725,0
15464,0
28330,0
6128,0
47454,0
7280,0
32270,0
36268,0
57221,0
33689,0
58566,0
70857,0
89901,0
53738,0
17300,0
72627,0
38266,0
45682,0
4358,0
55836,0
24751,0
65348,0
32108,0
87758,0
40364,0
36143,0
21614,0
82981,0
42847,0
49195,0
48966,0
2195,0
82581,0
48389,0
42796,0
12206,0
13117,0
89279,0
17727,0
24813,0
45949,0
80617,0
69636,0
40547,0
13863,0
79235,0
10659,0
23764,0
38865,0
2534,0
20779,0
80865,0
725,0
7347,0
28533,0
72471,0
20587,0
89639,0
90815,0
3529,0
43951,0
17865,0
77495,0
73798,0
47790,0
16056,0
29511,0
38735,0
44779,0
46217,0
22774,0
68585,0
81404,0
86393,0
13470,0
56834,0
33864,0
33634,0
52682,0
68351,0
4480,0
59024,0
54584,0
30347,0
58843,0
39019,0
14992,0
84805,0
42359,0
85841,0
9959,0
29452,0
32689,0
76067,0
51997,0
247,0
7079,0
75701,0
84768,0
68973,0
85845,0
23128,0
63743,0
38248,0
14406,0
52645,0
15397,0
88892,0
45839,0
9944,0
80655,0
12837,0
37399,0
77275,0
29113,0
34806,0
80774,0
31496,0
65310,0
52232,0
86956,0
58023,0
47001,0
75428,0
21322,0
56939,0
66707,0
29456,0
31249,0
11757,0
50906,0
37945,0
81408,0
87790,0
12209,0
61932,0
88700,0
53546,0
69349,0
9872,0
45091,0
15016,0
18055,0
54815,0
60246,0
27063,0
38291,0
74492,0
40184,0
206,0
76960,0
83991,0
86712,0
13710,0
65473,0
62693,0
70248,0
43361,0
30741,0
80585,0
88397,0
22951,0
6510,0
5485,0
43554,0
53079,0
38297,0
65663,0
37741,0
39343,0
71481,0
28384,0
24274,0
27206,0
39088,0
43280,0
678,0
2509,0
54434,0
82605,0
2528,0
73288,0
270,0
40445,0
42199,0
76008,0
73202,0
1051,0
77947,0
38469,0
29641,0
76231,0
14954,0
71995,0
87198,0
59492,0
44335,0
56356,0
10195,0
31303,0
20546,0
57010,0
69292,0
89966,0
67174,0
13544,0
38348,0
16864,0
76596,0
38285,0
81390,0
54551,0
19850,0
43670,0
8806,0
54349,0
27486,0
40803,0
37593,0
20728,0
50172,0
35640,0
78553,0
42340,0
76479,0
69993,0
35288,0
49439,0
5212,0
17117,0
8418,0
52606,0
44585,0
79265,0
68557,0
46424,0
13628,0
84531,0
71110,0
69448,0
80740,0
9878,0
9662,0
77050,0
15687,0
13973,0
45121,0
32581,0
11474,0
42123,0
78434,0
34691,0
48182,0
7974,0
75521,0
89008,0
89140,0
51329,0
63642,0
72299,0
78495,0
61963,0
37411,0
82877,0
48746,0
67102,0
64732,0
39531,0
51379,0
53594,0
47211,0
46956,0
31053,0
88978,0
31913,0
73569,0
88732,0
42922,0
86115,0
27940,0
81221,0
69048,0
18764,0
9643,0
79134,0
77125,0
47941,0
2610,0
57788,0
61063,0
86913,0
65941,0
11714,0
3933,0
37896,0
16658,0
40324,0
14585,0
21098,0
50424,0
50053,0
52717,0
68062,0
55605,0
33843,0
79493,0
84961,0
11069,0
6771,0
41210,0
87892,0
68125,0
78591,0
33404,0
51285,0
85067,0
46560,0
63153,0
58376,0
67295,0
14884,0
46144,0
55155,0
76949,0
41242,0
60052,0
78570,0
44683,0
64585,0
44328,0
60802,0
79959,0
44225,0
25310,0
21891,0
38894,0
86170,0
90730,0
66163,0
12149,0
88211,0
31873,0
20389,0
50954,0
77164,0
14935,0
62926,0
42301,0
63389,0
55216,0
63663,0
34156,0
77525,0
27366,0
3533,0
23890,0
16639,0
48105,0
19439,0
17471,0
60664,0
82455,0
13787,0
33446,0
55299,0
51209,0
28416,0
29527,0
83369,0
85282,0
4848,0
52368,0
81419,0
4642,0
80949,0
44113,0
716,0
59503,0
37704,0
44660,0
16763,0
49793,0
17118,0
22800,0
10104,0
1910,0
70356,0
55652,0
69114,0
84709,0
86180,0
83352,0
42115,0
49827,0
78854,0
1897,0
60378,0
70303,0
36523,0
51386,0
82670,0
25942,0
19271,0
26154,0
57487,0
16520,0
621,0
7335,0
38201,0
51581,0
83896,0
52124,0
74887,0
26840,0
65894,0
22383,0
86957,0
7409,0
40087,0
34929,0
67659,0
6813,0
41368,0
25011,0
90107,0
2275,0
90746,0
40762,0
41043,0
32749,0
5967,0
61881,0
77246,0
74856,0
30712,0
359,0
84622,0
12270,0
79192,0
4061,0
30354,0
57744,0
53344,0
14943,0
311,0
46689,0
42479,0
31324,0
29138,0
35983,0
19668,0
80776,0
33617,0
76704,0
21993,0
88250,0
4390,0
84637,0
16447,0
26504,0
77850,0
27605,0
82596,0
82948,0
44129,0
85201,0
762,0
81566,0
63392,0
70880,0
54185,0
41328,0
46803,0
77478,0
90690,0
79764,0
61853,0
12345,0
35228,0
14905,0
78487,0
68684,0
3103,0
9508,0
35126,0
27406,0
2622,0
5393,0
5934,0
40199,0
11565,0
70563,0
42267,0
17051,0
49881,0
70278,0
84282,0
89568,0
80342,0
65283,0
90610,0
68461,0
88512,0
5811,0
53573,0
1561,0
2173,0
44907,0
52401,0
43511,0
17793,0
13417,0
3222,0
35530,0
3697,0
40183,0
15889,0
56875,0
37549,0
77347,0
74398,0
67578,0
29518,0
31168,0
11810,0
48145,0
62019,0
84852,0
23830,0
24825,0
66897,0
26292,0
13769,0
72209,0
69870,0
66911,0
37311,0
17587,0
30763,0
56882,0
33905,0
58377,0
87177,0
31230,0
44430,0
66717,0
71145,0
25670,0
52579,0
85465,0
25019,0
57478,0
13880,0
79468,0
17873,0
29217,0
38531,0
78953,0
33645,0
31225,0
28601,0
23058,0
31868,0
44851,0
46684,0
41502,0
28535,0
62027,0
89848,0
81304,0
10605,0
38137,0
74727,0
77026,0
17889,0
84612,0
13851,0
28255,0
76334,0
61214,0
68829,0
85398,0
64910,0
17570,0
78658,0
84784,0
80451,0
45004,0
16167,0
16951,0
8002,0
86643,0
65866,0
83413,0
90891,0
85181,0
69421,0
5551,0
31918,0
67188,0
53847,0
26714,0
48627,0
36656,0
56143,0
80325,0
63361,0
58689,0
58587,0
47553,0
20265,0
44070,0
34117,0
42254,0
45772,0
21082,0
83975,0
14111,0
2114,0
74774,0
69177,0
28364,0
30235,0
38899,0
32704,0
78187,0
48334,0
79635,0
66008,0
7633,0
6301,0
45797,0
43125,0
9627,0
2026,0
2031,0
48378,0
88137,0
89571,0
16767,0
90294,0
2380,0
61792,0
64372,0
79883,0
60766,0
4378,0
2194,0
40470,0
20971,0
63030,0
64541,0
59280,0
90664,0
83331,0
62243,0
16579,0
85950,0
18405,0
20204,0
31942,0
5469,0
87005,0
83617,0
76495,0
26566,0
61431,0
4879,0
4295,0
10655,0
8187,0
65971,0
18961,0
32991,0
52279,0
66617,0
65676,0
1750,0
65117,0
2377,0
44378,0
39804,0
71920,0
3805,0
42634,0
7225,0
42888,0
28141,0
38981,0
37100,0
54690,0
90446,0
44291,0
8637,0
82492,0
21396,0
88350,0
7533,0
62643,0
7006,0
48176,0
60398,0
49088,0
20737,0
32987,0
16801,0
63067,0
22369,0
80055,0
84366,0
47527,0
131,0
1294,0
74044,0
48934,0
82650,0
82989,0
29214,0
17278,0
20400,0
53455,0
87929,0
4031,0
72649,0
70149,0
49848,0
50925,0
33,0
43821,0
10930,0
57800,0
7587,0
59340,0
54762,0
33353,0
81847,0
33897,0
87395,0
18014,0
79042,0
52505,0
67432,0
1622,0
18028,0
78235,0
60964,0
77168,0
61003,0
47920,0
18314,0
23142,0
13075,0
15361,0
11662,0
43869,0
18583,0
25483,0
73985,0
42073,0
83101,0
10112,0
71395,0
14081,0
38491,0
90028,0
84872,0
76721,0
30887,0
56083,0
19774,0
61105,0
17986,0
36672,0
13027,0
55402,0
71038,0
23680,0
82536,0
89369,0
90495,0
19014,0
54030,0
20139,0
42154,0
85109,0
77012,0
5448,0
75537,0
62986,0
19675,0
73470,0
82852,0
37609,0
55740,0
60033,0
85824,0
44461,0
83772,0
60982,0
22411,0
79187,0
23369,0
31067,0
67869,0
25430,0
30758,0
48837,0
50690,0
10713,0
2116,0
57498,0
60597,0
48062,0
27954,0
49854,0
86223,0
63835,0
61948,0
80112,0
60632,0
13491,0
21713,0
8295,0
5286,0
2635,0
20207,0
50648,0
22371,0
23825,0
60354,0
43891,0
12029,0
50500,0
24123,0
41658,0
48797,0
52009,0
77058,0
56903,0
4846,0
63847,0
29973,0
57198,0
64333,0
42066,0
26623,0
60382,0
2250,0
34751,0
75210,0
57224,0
80700,0
6020,0
75917,0
75627,0
70315,0
30716,0
28576,0
48347,0
4324,0
28395,0
42416,0
43900,0
56124,0
10534,0
68912,0
6214,0
31161,0
55810,0
22180,0
4389,0
19592,0
34305,0
8584,0
27142,0
53846,0
24522,0
86659,0
4564,0
26336,0
23266,0
34519,0
61126,0
28656,0
41818,0
33959,0
49484,0
11019,0
61180,0
26867,0
20553,0
56866,0
68044,0
9604,0
85383,0
84652,0
2524,0
55805,0
78540,0
62439,0
25246,0
44573,0
13164,0
74994,0
12572,0
64623,0
28865,0
73928,0
62551,0
63147,0
44138,0
33685,0
82720,0
13185,0
67127,0
5832,0
75139,0
53887,0
58479,0
16297,0
60554,0
63398,0
42492,0
15890,0
55542,0
56424,0
25451,0
935,0
18541,0
75162,0
708,0
72545,0
73880,0
47873,0
33295,0
59943,0
10109,0
90238,0
43599,0
50989,0
72880,0
10226,0
17157,0
29629,0
24513,0
34641,0
62487,0
88222,0
65384,0
81600,0
59063,0
75634,0
10510,0
21300,0
13057,0
9679,0
34449,0
27414,0
24850,0
19902,0
21347,0
64863,0
57245,0
82730,0
57239,0
82527,0
87517,0
5332,0
63260,0
77729,0
61147,0
61129,0
65432,0
84477,0
17017,0
5146,0
87440,0
4212,0
61512,0
86166,0
81171,0
76909,0
52155,0
86360,0
65997,0
51573,0
52845,0
64664,0
83034,0
33099,0
60193,0
86355,0
57670,0
12473,0
38979,0
58769,0
57541,0
27793,0
90180,0
85853,0
48634,0
34500,0
70413,0
2042,0
4977,0
63552,0
54751,0
62176,0
64521,0
6860,0
56863,0
63753,0
59218,0
16601,0
4633,0
32577,0
53676,0
90169,0
67676,0
83726,0
70584,0
79234,0
89824,0
84163,0
55744,0
37289,0
25598,0
6090,0
11135,0
18748,0
31049,0
60624,0
81026,0
75422,0
27876,0
15958,0
78398,0
51654,0
68057,0
62578,0
31462,0
83247,0
4484,0
17159,0
31353,0
29496,0
89498,0
70782,0
7809,0
20140,0
53976,0
33698,0
43644,0
39468,0
80429,0
55086,0
40404,0
41239,0
16313,0
56040,0
20552,0
3601,0
1511,0
72943,0
28045,0
47999,0
12217,0
86813,0
60553,0
89150,0
56537,0
55697,0
16233,0
17651,0
77505,0
3365,0
87899,0
56227,0
45426,0
52065,0
6571,0
75590,0
31190,0
83593,0
74874,0
9940,0
34609,0
58795,0
2880,0
7586,0
58641,0
81040,0
50898,0
27361,0
74206,0
8323,0
61772,0
87333,0
75493,0
37552,0
35672,0
41006,0
82441,0
65519,0
23450,0
66491,0
72088,0
6821,0
83306,0
21888,0
65137,0
54573,0
41795,0
31423,0
54605,0
71317,0
26522,0
51676,0
6398,0
26307,0
3518,0
25742,0
62370,0
12331,0
68963,0
68757,0
22029,0
59568,0
33815,0
38926,0
79724,0
34643,0
71425,0
51369,0
22965,0
72028,0
87584,0
61107,0
13089,0
49560,0
73153,0
18287,0
48814,0
37250,0
83691,0
19279,0
26024,0
7889,0
72725,0
58420,0
18352,0
59402,0
40474,0
80476,0
34910,0
3657,0
37015,0
47058,0
29007,0
33525,0
10262,0
73260,0
45822,0
3092,0
52865,0
42153,0
82113,0
34587,0
667,0
64992,0
3194,0
73210,0
6230,0
7588,0
18853,0
83091,0
37670,0
55283,0
25306,0
86987,0
46597,0
42286,0
50975,0
13461,0
31017,0
79986,0
47460,0
12078,0
90239,0
64742,0
71808,0
40387,0
16322,0
39677,0
1334,0
71646,0
48500,0
61299,0
33975,0
79735,0
17902,0
76187,0
35984,0
33547,0
3049,0
3507,0
75357,0
63509,0
48759,0
68755,0
17213,0
32783,0
9852,0
46250,0
18339,0
52152,0
85434,0
16329,0
37664,0
71877,0
45015,0
50364,0
78011,0
62428,0
21511,0
11217,0
75405,0
45397,0
29465,0
8153,0
48270,0
55268,0
86079,0
71690,0
57337,0
43037,0
9955,0
42046,0
10671,0
56523,0
55647,0
56760,0
9270,0
48521,0
73356,0
31846,0
36939,0
14443,0
44311,0
11854,0
46008,0
10846,0
53993,0
82118,0
86163,0
42660,0
17781,0
68363,0
42432,0
71354,0
42037,0
8200,0
48275,0
45142,0
32434,0
35255,0
71861,0
53477,0
7926,0
46797,0
34719,0
85348,0
40472,0
53134,0
13687,0
63773,0
64886,0
85057,0
81871,0
64991,0
1853,0
89951,0
43457,0
25980,0
18920,0
78348,0
28404,0
22825,0
43169,0
84561,0
30853,0
88773,0
47102,0
22738,0
29228,0
6067,0
62599,0
45489,0
52000,0
20066,0
90568,0
72483,0
23933,0
58883,0
27039,0
50326,0
83366,0
32706,0
64769,0
80302,0
86606,0
39615,0
78403,0
68259,0
18892,0
34092,0
89015,0
73617,0
47546,0
44463,0
28482,0
62294,0
49146,0
65723,0
81377,0
35440,0
49726,0
8719,0
10585,0
79517,0
29032,0
25927,0
3696,0
52941,0
50225,0
20071,0
31383,0
79499,0
2929,0
45665,0
28722,0
25975,0
29173,0
56367,0
58145,0
70187,0
11935,0
82971,0
61584,0
61189,0
52101,0
336,0
50632,0
74841,0
28374,0
41691,0
11197,0
89751,0
2841,0
45793,0
21763,0
48862,0
14495,0
31773,0
28074,0
28068,0
40583,0
53871,0
46,0
3731,0
49712,0
70605,0
25385,0
71951,0
87337,0
32427,0
5668,0
82857,0
76036,0
26518,0
26134,0
24071,0
56000,0
57601,0
51715,0
87274,0
10894,0
16155,0
83182,0
64962,0
50782,0
50017,0
34428,0
21680,0
65670,0
26555,0
23289,0
85511,0
25899,0
66495,0
5308,0
3443,0
85778,0
62227,0
71550,0
22374,0
273,0
64990,0
33390,0
60278,0
51516,0
18106,0
85240,0
26148,0
66800,0
30622,0
70096,0
78624,0
64672,0
29968,0
32717,0
15787,0
9012,0
396,0
10863,0
76488,0
66542,0
11717,0
14775,0
33579,0
932,0
68330,0
46062,0
33031,0
47034,0
44717,0
4939,0
67653,0
89915,0
76526,0
27655,0
36479,0
74077,0
8517,0
59874,0
53221,0
8838,0
73548,0
69727,0
21542,0
8592,0
59716,0
51102,0
1140,0
30124,0
51828,0
90618,0
57863,0
74405,0
8758,0
70364,0
41225,0
64223,0
6549,0
1386,0
23633,0
1253,0
24435,0
87617,0
49648,0
84848,0
75748,0
2087,0
73605,0
67456,0
64554,0
18951,0
60722,0
79290,0
39280,0
86443,0
14802,0
80940,0
3795,0
45708,0
88438,0
42034,0
27768,0
6832,0
25407,0
83456,0
12641,0
55645,0
46536,0
24241,0
74467,0
82549,0
89188,0
55257,0
46055,0
47347,0
77338,0
58986,0
40452,0
70416,0
14593,0
83348,0
80319,0
86319,0
43914,0
33281,0
41903,0
81615,0
39536,0
84589,0
70575,0
21628,0
2770,0
12808,0
27910,0
83430,0
36226,0
80522,0
71398,0
3165,0
53661,0
22943,0
87977,0
13477,0
61662,0
27714,0
28011,0
77603,0
74907,0
59047,0
27659,0
3526,0
26253,0
17918,0
32838,0
4757,0
31087,0
60657,0
20024,0
50659,0
6527,0
4448,0
84787,0
22212,0
85866,0
78334,0
68419,0
51085,0
66667,0
49021,0
41092,0
3481,0
29300,0
40181,0
77135,0
90382,0
65861,0
30581,0
63290,0
37038,0
19822,0
72138,0
62572,0
26747,0
83238,0
29988,0
43071,0
47935,0
19468,0
727,0
79720,0
48107,0
74776,0
65911,0
75633,0
83388,0
23582,0
4952,0
47727,0
73832,0
64758,0
22296,0
44185,0
18262,0
80778,0
14641,0
27316,0
55868,0
52054,0
63706,0
83888,0
6418,0
56953,0
32905,0
1407,0
57225,0
35662,0
87693,0
51644,0
89364,0
69903,0
58937,0
21725,0
47273,0
84378,0
23455,0
35921,0
74442,0
60237,0
45692,0
31694,0
1283,0
43310,0
14488,0
88100,0
72109,0
68196,0
1548,0
67220,0
80660,0
72259,0
26786,0
20460,0
324,0
36738,0
76787,0
76857,0
35938,0
29156,0
22382,0
21424,0
37796,0
38857,0
42596,0
52499,0
7200,0
33452,0
8616,0
88820,0
6071,0
1147,0
556,0
84731,0
648,0
15250,0
38715,0
86545,0
11396,0
53691,0
43414,0
23375,0
14032,0
65329,0
40532,0
64858,0
10959,0
16752,0
84609,0
23008,0
65413,0
52302,0
37467,0
4816,0
8465,0
58979,0
83904,0
2462,0
56545,0
37772,0
36308,0
23903,0
3064,0
24178,0
23085,0
52635,0
44343,0
90633,0
67194,0
48115,0
69763,0
44337,0
47278,0
21716,0
45040,0
19583,0
38572,0
70186,0
43228,0
65396,0
40035,0
15920,0
4426,0
63100,0
11505,0
88379,0
17947,0
25318,0
73811,0
11292,0
25329,0
61705,0
80571,0
63181,0
35980,0
11980,0
38599,0
45229,0
89289,0
63340,0
77439,0
7210,0
52567,0
28845,0
2701,0
39530,0
38440,0
56087,0
26932,0
34478,0
28388,0
4143,0
1817,0
54353,0
28284,0
90629,0
19654,0
55573,0
54810,0
54170,0
81560,0
86350,0
77842,0
38202,0
62323,0
59425,0
16359,0
38729,0
42375,0
61420,0
9947,0
51126,0
86226,0
19022,0
78531,0
89996,0
57480,0
9114,0
46602,0
66699,0
61694,0
78545,0
13458,0
42352,0
72718,0
41969,0
16603,0
86405,0
55745,0
10834,0
36796,0
54198,0
41698,0
11068,0
65429,0
59752,0
89611,0
85744,0
88993,0
16128,0
16959,0
23111,0
4845,0
1632,0
31728,0
9189,0
73263,0
33057,0
58813,0
56268,0
57515,0
2267,0
43090,0
26239,0
72689,0
67490,0
31361,0
34508,0
5678,0
5892,0
51008,0
59387,0
56579,0
42300,0
15466,0
75468,0
89768,0
89378,0
74331,0
17461,0
19695,0
71600,0
74815,0
23942,0
3318,0
31452,0
54467,0
23172,0
1635,0
43285,0
26139,0
87260,0
3573,0
84500,0
17826,0
18111,0
38026,0
37775,0
7843,0
89713,0
18340,0
45422,0
12552,0
75987,0
10636,0
73011,0
42392,0
663,0
8422,0
26557,0
35233,0
84012,0
81300,0
32221,0
75308,0
76958,0
5206,0
87525,0
48374,0
15065,0
60957,0
36632,0
76828,0
80225,0
73332,0
77182,0
41017,0
78296,0
7709,0
25589,0
84268,0
33566,0
59449,0
25851,0
76962,0
66480,0
40399,0
50714,0
69323,0
76173,0
85145,0
19196,0
69835,0
30523,0
44417,0
61644,0
17488,0
34699,0
86702,0
81023,0
43109,0
84802,0
81619,0
30484,0
35275,0
67505,0
16875,0
46011,0
54939,0
43913,0
21074,0
2011,0
5812,0
59283,0
82639,0
25023,0
42546,0
81004,0
76412,0
50279,0
42068,0
30452,0
17164,0
35198,0
13982,0
10334,0
55192,0
38676,0
25208,0
48740,0
10806,0
21112,0
20202,0
74473,0
49459,0
74163,0
59216,0
28459,0
10281,0
61117,0
43120,0
36099,0
8516,0
36643,0
39084,0
64438,0
55179,0
74676,0
33674,0
71339,0
63138,0
90091,0
41139,0
77315,0
35215,0
62939,0
87945,0
430,0
38751,0
70950,0
87016,0
14721,0
70072,0
29690,0
73378,0
53341,0
2588,0
14258,0
3268,0
90619,0
75948,0
715,0
34256,0
34141,0
44323,0
62055,0
34884,0
41264,0
50056,0
40716,0
54864,0
57993,0
27260,0
31467,0
9427,0
54760,0
26043,0
69061,0
607,0
81662,0
55928,0
34278,0
66413,0
13721,0
10675,0
63707,0
21784,0
70498,0
31634,0
27802,0
85545,0
2047,0
51914,0
54961,0
20762,0
44087,0
69982,0
59825,0
26634,0
32182,0
41076,0
42333,0
56133,0
79802,0
47018,0
27736,0
62733,0
60060,0
40958,0
75763,0
8899,0
31413,0
83834,0
80719,0
48653,0
50591,0
55657,0
31095,0
88852,0
70038,0
46218,0
62938,0
52068,0
47626,0
3682,0
7750,0
28495,0
35617,0
83203,0
84552,0
78459,0
70269,0
22654,0
15682,0
16578,0
8364,0
47223,0
6183,0
66508,0
70504,0
79393,0
31479,0
82554,0
65596,0
20369,0
59432,0
30193,0
62299,0
12074,0
29939,0
76739,0
34030,0
24617,0
84745,0
887,0
74131,0
73743,0
76142,0
42971,0
13648,0
39180,0
62441,0
79658,0
43219,0
15140,0
35216,0
119,0
35957,0
55621,0
84884,0
34027,0
60504,0
75320,0
20799,0
79407,0
58599,0
64637,0
48220,0
54005,0
90560,0
72657,0
38047,0
54501,0
51884,0
89202,0
22116,0
49590,0
32770,0
83764,0
65466,0
71604,0
63587,0
68488,0
61791,0
15353,0
904,0
90131,0
33023,0
11865,0
2979,0
76713,0
34094,0
5712,0
83944,0
25146,0
56531,0
28024,0
87568,0
65627,0
29917,0
47821,0
15063,0
29891,0
71857,0
83354,0
40198,0
68562,0
6892,0
66401,0
13335,0
45634,0
43365,0
84105,0
30870,0
79576,0
11316,0
24035,0
10940,0
53768,0
18644,0
17625,0
52359,0
39390,0
60932,0
81493,0
3727,0
61352,0
72726,0
6219,0
74013,0
2515,0
87070,0
25065,0
1067,0
30743,0
76,0
28314,0
86798,0
2203,0
59651,0
62918,0
60289,0
498,0
43986,0
6693,0
2523,0
42024,0
26805,0
81659,0
87204,0
22196,0
23701,0
81375,0
2893,0
11919,0
28547,0
79551,0
46841,0
43421,0
32510,0
64649,0
58772,0
17990,0
79990,0
39798,0
57452,0
10372,0
88096,0
37042,0
82516,0
50868,0
17087,0
67265,0
65539,0
89346,0
8949,0
49635,0
2986,0
44322,0
51076,0
31469,0
28815,0
43668,0
85238,0
7191,0
60247,0
7623,0
38335,0
82325,0
59005,0
62244,0
49215,0
17280,0
21289,0
85468,0
2614,0
54486,0
61797,0
12043,0
16410,0
88333,0
3879,0
89596,0
81933,0
31711,0
41294,0
44421,0
35941,0
52793,0
7118,0
14378,0
56444,0
87435,0
74617,0
80895,0
46087,0
88840,0
50939,0
86569,0
8350,0
78083,0
53190,0
22520,0
8697,0
20867,0
55580,0
71593,0
70535,0
44282,0
83334,0
90009,0
450,0
38668,0
54622,0
78446,0
32807,0
53144,0
70746,0
42166,0
705,0
57514,0
