,uid,loan_sum,shang12
25645,65229,,6.230462474
25646,65241,,4.57062322
25647,65242,,5.541939915
25648,65255,,5.740455846
25649,65261,,5.905295472
25650,65298,,4.284587438
25651,65307,,6.191296451
25652,65323,,5.572128767
25653,65344,,5.559074182
25654,65350,,5.013589167
25655,65355,,6.198041701
25656,65363,,5.457141347
25657,65370,,4.972706605
25658,65379,,5.947990434
25659,65387,,5.644741109
25660,65388,,5.662862846
25661,65412,,5.58235365
25662,65416,,5.69967526
25663,65433,,6.230745117
25664,65440,,4.684284776
25665,65444,,6.230745926
25666,65445,,5.086999547
25667,65448,,5.85473755
25668,65454,,6.353107374
25669,65462,,4.378839151
25670,65481,,4.972493205
25671,65485,,5.668597225
25672,65506,,5.956751454
25673,65510,,6.026426319
25674,65511,,5.324530087
25675,65513,,5.242542979
25676,65515,,5.854742476
25677,65518,,5.854742697
25678,65522,,6.033857082
25679,65527,,5.393584754
25680,65553,,5.662634069
25681,65570,,5.80483334
25682,65590,,5.55352674
25683,65638,,5.905006986
25684,65642,,6.018386598
25685,65649,,5.41129758
25686,65661,,4.832065207
25687,65682,,5.55824873
25688,65695,,6.1250666
25689,65702,,4.823750881
25690,65721,,4.728363263
25691,65728,,5.995488746
25692,65729,,5.954512481
25693,65730,,5.851857039
25694,65741,,5.662884218
25695,65754,,6.065546329
25696,65777,,5.970914201
25697,65796,,6.12007931
25698,65810,,6.03042781
25699,65814,,4.848103553
25700,65820,,5.212965091
25701,65823,,5.027025579
25702,65830,,5.887386592
25703,65838,,6.037260323
25704,65845,,5.50653958
25705,65860,,6.452969158
25706,65863,,6.136999169
25707,65873,,4.415772091
25708,65885,,5.904494326
25709,65892,,6.772314588
25710,65895,,6.572551829
25711,65898,,6.510415688
25712,65902,,5.104859617
25713,65904,,5.624101609
25714,65908,,5.211570764
25715,65926,,5.333047572
25716,65933,,5.474081473
25717,65954,,4.65528746
25718,65962,,5.147183857
25719,65969,,5.919255919
25720,65979,,5.502194193
25721,65994,,6.11984195
25722,66018,,5.967464441
25723,66025,,6.145490242
25724,66026,,5.47403425
25725,66038,,5.438390352
25726,66042,,5.558572137
25727,66043,,5.747509384
25728,66049,,5.851767222
25729,66051,,5.797707961
25730,66056,,6.229775456
25731,66057,,5.975041811
25732,66061,,5.114986494
25733,66063,,5.527688906
25734,66074,,5.418825794
25735,66076,,5.845354801
25736,66079,,6.231532646
25737,66082,,5.544455288
25738,66086,,6.288394666
25739,66127,,6.108362705
25740,66150,,6.510434217
25741,66161,,6.038115773
25742,66173,,5.591748773
25743,66174,,5.855776214
25744,66178,,4.270096079
25745,66195,,6.611218398
25746,66212,,6.206617572
25747,66232,,5.998558157
25748,66242,,6.232420833
25749,66246,,5.852781657
25750,66250,,5.572439389
25751,66252,,6.26349415
25752,66319,,5.249584897
25753,66323,,5.014378473
25754,66326,,5.473566446
25755,66335,,5.335031133
25756,66348,,5.904528369
25757,66351,,6.244607022
25758,66376,,5.512635398
25759,66380,,6.222568544
25760,66390,,6.108932231
25761,66394,,5.875543423
25762,66403,,5.688283861
25763,66431,,6.109610579
25764,66453,,5.02633482
25765,66468,,5.419092973
25766,66473,,4.645832986
25767,66484,,5.042746815
25768,66486,,5.369621178
25769,66492,,5.20436415
25770,66496,,5.852800039
25771,66498,,5.852800186
25772,66504,,5.872363582
25773,66507,,4.887820135
25774,66515,,5.931245335
25775,66526,,4.223112406
25776,66527,,5.99804016
25777,66530,,6.7333508
25778,66538,,5.851803176
25779,66559,,6.437299432
25780,66568,,6.197644416
25781,66572,,5.182294689
25782,66573,,5.528700094
25783,66606,,5.725178713
25784,66613,,5.474018162
25785,66618,,5.369419072
25786,66625,,5.748753574
25787,66638,,4.21964294
25788,66649,,5.851811338
25789,66657,,5.451597591
25790,66665,,6.511006454
25791,66666,,5.998177448
25792,66684,,6.147210727
25793,66693,,5.586801128
25794,66697,,4.220543075
25795,66716,,5.795011245
25796,66728,,5.952372118
25797,66746,,5.688312218
25798,66754,,5.247857241
25799,66798,,5.668811734
25800,66803,,5.231595228
25801,66810,,5.472827323
25802,66811,,5.853115201
25803,66817,,5.774511633
25804,66821,,5.797648736
25805,66828,,6.745259847
25806,66835,,6.453013755
25807,66864,,5.444420521
25808,66870,,6.453016329
25809,66894,,6.175337949
25810,66908,,6.231016579
25811,66913,,4.217473314
25812,66927,,6.300887549
25813,66951,,6.074227647
25814,66980,,5.252711
25815,66985,,5.577254768
25816,66995,,5.794900844
25817,67004,,6.416432252
25818,67005,,4.671910601
25819,67010,,4.215937624
25820,67032,,6.518652025
25821,67044,,6.074234485
25822,67061,,6.368792099
25823,67068,,5.117818672
25824,67086,,4.671916557
25825,67088,,6.513990891
25826,67092,,6.449843909
25827,67096,,6.416687309
25828,67099,,5.158210251
25829,67109,,6.261828417
25830,67111,,5.473339283
25831,67122,,6.315933519
25832,67124,,5.887667286
25833,67133,,5.523995883
25834,67135,,6.017559058
25835,67156,,5.444886426
25836,67168,,4.762007691
25837,67177,,5.483306601
25838,67197,,4.748436316
25839,67204,,5.79477758
25840,67223,,5.536630817
25841,67227,,5.411908061
25842,67230,,6.552299527
25843,67239,,4.478161212
25844,67248,,4.974387946
25845,67253,,5.821009557
25846,67267,,6.074775277
25847,67275,,5.473351342
25848,67276,,5.794782874
25849,67281,,6.610591966
25850,67282,,5.318620577
25851,67288,,5.351059071
25852,67289,,5.196919743
25853,67296,,5.274984618
25854,67299,,5.504059719
25855,67307,,5.383323395
25856,67333,,5.492348116
25857,67334,,6.231016033
25858,67346,,5.863466187
25859,67349,,5.3088086
25860,67361,,5.864149855
25861,67381,,5.793003134
25862,67383,,5.864151473
25863,67385,,6.230987914
25864,67389,,5.478824536
25865,67402,,6.230989164
25866,67410,,6.037678132
25867,67415,,6.23099012
25868,67423,,6.10922443
25869,67436,,5.753322698
25870,67438,,6.063081434
25871,67439,,5.661528746
25872,67457,,5.614682141
25873,67460,,6.074013743
25874,67477,,5.488573785
25875,67484,,6.35680633
25876,67494,,5.146724417
25877,67501,,5.999681066
25878,67511,,5.667174076
25879,67531,,4.888459458
25880,67533,,4.215976079
25881,67536,,6.28868585
25882,67540,,6.230836302
25883,67541,,6.109273204
25884,67555,,6.053581048
25885,67562,,4.215978211
25886,67585,,6.731085
25887,67601,,4.563521304
25888,67625,,5.740986285
25889,67627,,6.11708626
25890,67635,,5.064309757
25891,67648,,5.493237852
25892,67660,,5.353572418
25893,67686,,5.351461269
25894,67693,,6.219244894
25895,67710,,5.022110622
25896,67717,,5.31550745
25897,67724,,6.230849831
25898,67733,,5.862990819
25899,67742,,5.24788424
25900,67752,,5.347450394
25901,67754,,5.86385367
25902,67763,,6.054425371
25903,67770,,6.11387659
25904,67778,,6.143976199
25905,67780,,4.217106489
25906,67782,,5.766796045
25907,67788,,5.099600982
25908,67800,,4.850485899
25909,67811,,5.656893948
25910,67830,,4.759873132
25911,67833,,6.291902894
25912,67842,,5.055727204
25913,67857,,5.421981261
25914,67890,,5.400167667
25915,67899,,5.572161927
25916,67902,,4.639849035
25917,67921,,5.47549273
25918,67936,,6.189274511
25919,67941,,5.572847483
25920,67949,,5.954205667
25921,67962,,5.873994496
25922,67965,,5.017923589
25923,67966,,6.610750192
25924,67987,,6.342949469
25925,68015,,5.696513298
25926,68028,,5.321239591
25927,68036,,5.242420341
25928,68037,,5.657600193
25929,68048,,4.630223288
25930,68049,,5.321416198
25931,68065,,6.610267584
25932,68066,,5.887229093
25933,68088,,5.540277688
25934,68089,,5.372288041
25935,68101,,5.88637036
25936,68105,,4.987528677
25937,68144,,5.797074347
25938,68158,,5.572498281
25939,68166,,6.004742502
25940,68180,,5.538791562
25941,68190,,6.218531082
25942,68199,,5.156805077
25943,68201,,5.431589826
25944,68217,,5.427987915
25945,68228,,5.644714139
25946,68244,,5.367924486
25947,68251,,6.229582631
25948,68256,,5.051715385
25949,68265,,5.569907232
25950,68268,,6.10426648
25951,68269,,5.187731503
25952,68272,,5.715146423
25953,68323,,4.330173419
25954,68334,,5.616829916
25955,68335,,5.572624558
25956,68350,,5.362485243
25957,68352,,6.145647983
25958,68354,,5.64889405
25959,68356,,4.729202779
25960,68359,,6.358333376
25961,68362,,5.754503551
25962,68380,,5.606250531
25963,68381,,4.974514966
25964,68384,,6.239135293
25965,68415,,4.683719573
25966,68423,,6.230933095
25967,68425,,5.735199453
25968,68431,,4.909309573
25969,68451,,5.660282672
25970,68453,,5.894272765
25971,68463,,5.13415829
25972,68467,,6.078002453
25973,68470,,6.043804877
25974,68473,,5.510414328
25975,68475,,4.827144182
25976,68483,,5.660285025
25977,68486,,5.361098944
25978,68495,,6.231519997
25979,68497,,5.135489661
25980,68501,,6.231520439
25981,68505,,5.193578313
25982,68506,,5.906700147
25983,68515,,5.563785215
25984,68528,,5.199427472
25985,68532,,4.332808979
25986,68535,,5.964362346
25987,68536,,4.716797074
25988,68540,,6.101725798
25989,68556,,6.600428238
25990,68573,,5.696833094
25991,68596,,5.157718163
25992,68606,,5.098532328
25993,68613,,6.28910542
25994,68626,,5.572645954
25995,68691,,5.204572769
25996,68693,,5.947020975
25997,68705,,5.257788028
25998,68718,,6.609738658
25999,68720,,6.417084943
26000,68733,,5.358521944
26001,68754,,6.235078592
26002,68764,,5.430444271
26003,68766,,6.062835398
26004,68778,,5.796111491
26005,68779,,4.609207119
26006,68781,,5.670985357
26007,68785,,5.474127539
26008,68802,,6.328095689
26009,68827,,5.322669711
26010,68839,,5.739060668
26011,68847,,5.206013886
26012,68869,,5.147796668
26013,68873,,5.1958814
26014,68893,,5.658904052
26015,68907,,5.854693645
26016,68908,,4.608786238
26017,68922,,4.895367376
26018,68927,,5.925687907
26019,68934,,5.479556232
26020,68943,,6.062500055
26021,68964,,5.496729536
26022,68970,,6.10858305
26023,68971,,6.60975726
26024,68977,,6.156692647
26025,68979,,5.993814758
26026,68981,,5.479775515
26027,68998,,6.129923522
26028,69007,,6.178217777
26029,69011,,5.794647084
26030,69021,,5.672282167
26031,69034,,5.942596181
26032,69042,,6.09224074
26033,69045,,6.106446653
26034,69062,,5.655407468
26035,69073,,5.149637945
26036,69077,,5.222281464
26037,69105,,4.836729991
26038,69111,,6.34758499
26039,69134,,4.217123099
26040,69138,,5.573275456
26041,69141,,4.217123614
26042,69158,,6.110676962
26043,69159,,5.626842988
26044,69161,,5.660154781
26045,69163,,5.770439391
26046,69164,,5.198511759
26047,69170,,5.844244198
26048,69174,,5.737003576
26049,69175,,4.216837729
26050,69180,,5.951603884
26051,69205,,5.934687341
26052,69209,,5.951606016
26053,69217,,5.475779158
26054,69220,,5.63946779
26055,69231,,5.944235946
26056,69232,,5.325128117
26057,69269,,5.698631486
26058,69281,,5.118552395
26059,69301,,5.795685718
26060,69302,,5.484069272
26061,69306,,5.94424146
26062,69309,,5.044209927
26063,69311,,5.476138819
26064,69319,,6.129739281
26065,69322,,5.932184563
26066,69337,,5.327970533
26067,69358,,4.407643636
26068,69383,,5.572701614
26069,69387,,5.850123363
26070,69416,,5.694980304
26071,69432,,5.487248752
26072,69442,,5.487249487
26073,69446,,6.610917552
26074,69473,,6.000315557
26075,69512,,5.896545901
26076,69526,,6.177283536
26077,69530,,5.302762445
26078,69562,,5.274739028
26079,69567,,5.328165603
26080,69585,,4.801239435
26081,69591,,5.962452833
26082,69598,,6.350040577
26083,69612,,6.231556226
26084,69618,,6.036049055
26085,69628,,5.459226101
26086,69630,,5.178937141
26087,69634,,5.684299483
26088,69662,,6.611519096
26089,69664,,4.691825939
26090,69666,,5.184229115
26091,69667,,4.567496691
26092,69670,,6.075874383
26093,69676,,6.176728536
26094,69683,,5.199572067
26095,69686,,5.132683289
26096,69705,,6.284020246
26097,69709,,4.997294105
26098,69733,,5.607393946
26099,69737,,5.259017601
26100,69740,,6.165232111
26101,69775,,5.094273163
26102,69779,,5.491846641
26103,69788,,5.412416873
26104,69790,,5.087561488
26105,69792,,5.252654082
26106,69793,,6.333919907
26107,69803,,6.086842729
26108,69814,,5.213289708
26109,69834,,5.952399943
26110,69840,,6.175833734
26111,69843,,5.565895637
26112,69853,,6.037112332
26113,69856,,4.214855939
26114,69868,,5.905042074
26115,69874,,5.477358755
26116,69882,,5.79594422
26117,69886,,5.477359637
26118,69898,,5.395224274
26119,69900,,5.88399813
26120,69906,,5.883998571
26121,69910,,6.252690104
26122,69913,,5.366947638
26123,69920,,5.553529357
26124,69938,,5.536045894
26125,69939,,5.772730355
26126,69946,,6.231328866
26127,69955,,5.573378408
26128,69959,,6.34245407
26129,69977,,5.620495524
26130,69983,,5.033063854
26131,69988,,4.214865645
26132,69995,,5.033064736
26133,70003,,5.688342223
26134,70022,,5.150378299
26135,70027,,5.41996743
26136,70054,,4.986613192
26137,70055,,5.060600258
26138,70057,,4.573154964
26139,70083,,5.990439693
26140,70099,,6.235324695
26141,70101,,5.666546081
26142,70109,,6.178250035
26143,70116,,5.127009959
26144,70124,,5.524835921
26145,70128,,5.3572681
26146,70143,,5.126657944
26147,70154,,6.109879752
26148,70166,,5.78405439
26149,70169,,6.012551619
26150,70171,,5.210873874
26151,70175,,5.682511989
26152,70183,,6.103210121
26153,70192,,5.340625196
26154,70206,,5.891355029
26155,70209,,5.032545915
26156,70224,,6.231893244
26157,70246,,5.412617085
26158,70249,,5.418592296
26159,70251,,6.353549594
26160,70262,,4.791522331
26161,70266,,5.507988605
26162,70277,,4.81254708
26163,70280,,5.906493725
26164,70286,,5.7393943
26165,70301,,6.330903275
26166,70302,,5.126714527
26167,70319,,5.130925092
26168,70335,,4.777588731
26169,70355,,6.131643441
26170,70362,,6.109854949
26171,70363,,5.126225571
26172,70366,,5.573025786
26173,70367,,5.815066153
26174,70377,,4.219160592
26175,70387,,5.736176842
26176,70397,,5.159849015
26177,70400,,5.510302635
26178,70408,,5.596106713
26179,70419,,5.103181928
26180,70430,,5.587276996
26181,70473,,6.026392207
26182,70480,,5.305027292
26183,70485,,5.572921388
26184,70486,,5.123371355
26185,70490,,6.37976711
26186,70494,,5.123371943
26187,70505,,5.551313658
26188,70509,,5.885681842
26189,70537,,4.910734817
26190,70551,,5.852894075
26191,70577,,5.735289929
26192,70585,,5.584592176
26193,70592,,5.477426314
26194,70612,,5.85289856
26195,70618,,5.490544489
26196,70631,,6.217550847
26197,70632,,4.885311784
26198,70633,,4.675664379
26199,70634,,5.617907544
26200,70641,,5.99820972
26201,70661,,5.927142745
26202,70662,,5.940526415
26203,70670,,6.05786449
26204,70688,,5.851677731
26205,70694,,5.431625957
26206,70712,,5.886859618
26207,70741,,5.674883089
26208,70759,,5.660537515
26209,70766,,5.647942145
26210,70772,,5.245479906
26211,70786,,5.592218298
26212,70799,,5.660241136
26213,70803,,4.672358037
26214,70814,,5.854730973
26215,70828,,4.820246328
26216,70843,,5.854733106
26217,70882,,6.47752028
26218,70892,,5.938631418
26219,70909,,5.774782187
26220,70924,,6.231851808
26221,70939,,6.231852911
26222,70964,,4.370779202
26223,70967,,5.038865642
26224,70998,,5.848634565
26225,71009,,5.762395076
26226,71010,,5.853111714
26227,71019,,4.979716315
26228,71023,,6.557139472
26229,71042,,6.505580185
26230,71053,,6.420559617
26231,71068,,6.037348174
26232,71078,,5.383556087
26233,71082,,5.365944704
26234,71090,,5.609070602
26235,71106,,5.508094605
26236,71117,,5.573602534
26237,71119,,4.751821906
26238,71127,,5.231022622
26239,71131,,6.505586729
26240,71143,,5.953038091
26241,71149,,5.734652947
26242,71152,,5.429591037
26243,71170,,6.19937478
26244,71178,,6.021983314
26245,71196,,5.95909267
26246,71197,,4.960341104
26247,71238,,6.563283495
26248,71243,,6.076278915
26249,71249,,5.293597278
26250,71256,,5.142903318
26251,71266,,5.663244081
26252,71271,,5.931761443
26253,71275,,5.561170585
26254,71296,,5.852153019
26255,71303,,5.852153533
26256,71308,,5.852153901
26257,71330,,4.619162325
26258,71331,,6.611122208
26259,71352,,5.818003684
26260,71389,,5.658536826
26261,71396,,5.906485866
26262,71408,,5.262992708
26263,71413,,5.852161621
26264,71418,,5.255887318
26265,71444,,5.508341089
26266,71448,,5.546741186
26267,71449,,5.658541237
26268,71463,,5.852165298
26269,71465,,6.518285387
26270,71468,,5.852165665
26271,71484,,6.25082113
26272,71497,,5.828757975
26273,71503,,5.540681608
26274,71509,,5.06337362
26275,71513,,5.476479545
26276,71514,,5.712323376
26277,71525,,6.001250595
26278,71537,,5.568442703
26279,71538,,5.473897604
26280,71546,,5.679595698
26281,71560,,5.85217243
26282,71561,,6.153045516
26283,71575,,4.698260998
26284,71608,,5.878610464
26285,71612,,5.829991416
26286,71623,,6.587821868
26287,71629,,5.423710203
26288,71636,,6.341641123
26289,71637,,5.029676871
26290,71645,,6.094190483
26291,71660,,5.985605899
26292,71664,,5.669618516
26293,71665,,5.759300927
26294,71668,,5.635039882
26295,71674,,6.233325437
26296,71678,,5.35057641
26297,71684,,6.257012622
26298,71729,,5.734849565
26299,71740,,5.572022699
26300,71742,,5.193915655
26301,71747,,6.517806929
26302,71763,,5.831888014
26303,71782,,5.853043808
26304,71795,,6.037162521
26305,71797,,5.35058516
26306,71798,,5.60674965
26307,71816,,4.988758006
26308,71836,,5.631399893
26309,71838,,5.851674678
26310,71864,,5.795641683
26311,71870,,4.727422837
26312,71876,,5.855203947
26313,71883,,5.518859994
26314,71897,,4.988763961
26315,71914,,6.074758257
26316,71923,,5.171533729
26317,71935,,5.353484732
26318,71943,,6.273256112
26319,71948,,5.070176718
26320,71953,,5.457333439
26321,71967,,5.873197117
26322,71970,,5.473206723
26323,71972,,6.265773128
26324,71977,,5.344699304
26325,71988,,5.413914798
26326,72001,,5.454971278
26327,72003,,5.625670913
26328,72004,,5.909666245
26329,72006,,6.61086552
26330,72011,,5.317789681
26331,72018,,5.013366326
26332,72022,,6.352422177
26333,72024,,5.85854672
26334,72033,,5.474933875
26335,72056,,5.879453715
26336,72059,,6.143820765
26337,72077,,6.668456551
26338,72087,,5.474937846
26339,72130,,5.353344668
26340,72141,,4.993778606
26341,72150,,5.95662367
26342,72166,,5.151004552
26343,72169,,5.757902233
26344,72172,,5.501187801
26345,72178,,5.573771771
26346,72179,,6.128701058
26347,72200,,5.956509451
26348,72201,,5.648852596
26349,72203,,5.878284472
26350,72210,,5.475238873
26351,72234,,5.779583281
26352,72238,,5.906166068
26353,72240,,5.540159353
26354,72275,,5.515016162
26355,72288,,5.592230392
26356,72297,,6.236784664
26357,72302,,5.515018147
26358,72303,,5.572803051
26359,72305,,5.98572731
26360,72312,,6.055818036
26361,72321,,6.473036296
26362,72347,,5.656761819
26363,72361,,5.96842885
26364,72365,,6.520156908
26365,72372,,5.195692207
26366,72376,,6.266225765
26367,72382,,5.544542215
26368,72393,,6.268595089
26369,72395,,6.111167227
26370,72397,,5.87617448
26371,72408,,5.959405519
26372,72411,,5.903103165
26373,72428,,5.484848276
26374,72434,,5.85912702
26375,72436,,5.056946045
26376,72447,,5.450514074
26377,72458,,5.449254134
26378,72465,,5.63844953
26379,72473,,5.35370861
26380,72476,,5.194261602
26381,72477,,6.073972847
26382,72482,,5.613608939
26383,72487,,5.482799699
26384,72488,,5.859130991
26385,72497,,6.052497289
26386,72502,,6.472277182
26387,72503,,5.321912656
26388,72515,,6.440142915
26389,72519,,4.611141792
26390,72520,,5.326713997
26391,72525,,5.1944038
26392,72533,,5.323079382
26393,72534,,5.3561292
26394,72537,,6.18020627
26395,72556,,5.328742765
26396,72574,,6.149472533
26397,72578,,4.704785089
26398,72599,,6.805225272
26399,72637,,5.85311291
26400,72658,,5.740247887
26401,72666,,6.520593165
26402,72675,,5.583085724
26403,72696,,5.821296474
26404,72704,,5.759581238
26405,72709,,5.838058562
26406,72712,,6.389268529
26407,72714,,5.353460816
26408,72722,,5.180197526
26409,72731,,5.353462066
26410,72734,,4.492069823
26411,72736,,6.454637073
26412,72744,,5.347122234
26413,72748,,5.268602186
26414,72750,,4.767633796
26415,72753,,5.430838876
26416,72768,,6.114348055
26417,72800,,5.70269652
26418,72827,,6.247837862
26419,72829,,5.875070889
26420,72831,,5.487050189
26421,72833,,5.594238915
26422,72845,,4.427698319
26423,72868,,5.13668829
26424,72877,,5.562784153
26425,72881,,6.591935969
26426,72888,,5.112439862
26427,72892,,5.109023463
26428,72896,,5.487054968
26429,72898,,6.110399313
26430,72914,,5.624818226
26431,72918,,6.401386602
26432,72930,,5.886359757
26433,72940,,6.418598509
26434,72949,,6.331767681
26435,72952,,5.720558868
26436,72958,,5.197701612
26437,72966,,4.454683259
26438,72978,,5.688359444
26439,72981,,5.579623287
26440,72982,,4.454684436
26441,72995,,5.764041702
26442,73010,,6.036963538
26443,73012,,5.533327357
26444,73019,,4.480732771
26445,73029,,6.453708372
26446,73043,,5.288487797
26447,73053,,5.853826082
26448,73062,,6.046130357
26449,73086,,5.20176479
26450,73089,,5.181589413
26451,73102,,5.578287187
26452,73103,,5.853177487
26453,73104,,6.056512366
26454,73109,,5.670361015
26455,73118,,5.250589153
26456,73119,,5.671424842
26457,73121,,5.633323997
26458,73123,,4.31424836
26459,73129,,6.710565127
26460,73148,,5.903423981
26461,73149,,5.782383764
26462,73151,,5.797009459
26463,73169,,5.203055808
26464,73173,,5.203056102
26465,73203,,5.705753507
26466,73209,,4.656277018
26467,73216,,5.952774129
26468,73237,,4.83779739
26469,73238,,5.055180281
26470,73261,,5.52767042
26471,73267,,5.797879279
26472,73268,,5.422018218
26473,73270,,5.303513933
26474,73272,,5.520500816
26475,73296,,5.47330422
26476,73299,,4.965390453
26477,73300,,5.553819622
26478,73303,,5.384897614
26479,73313,,5.532963853
26480,73326,,5.206818341
26481,73337,,6.248475438
26482,73347,,6.176602207
26483,73366,,5.343459852
26484,73367,,6.128006814
26485,73385,,6.808161282
26486,73394,,6.137355748
26487,73404,,5.690234894
26488,73405,,5.473312235
26489,73411,,5.848154237
26490,73420,,6.520875183
26491,73440,,6.732112552
26492,73450,,5.681223036
26493,73461,,5.97971409
26494,73464,,6.103837322
26495,73466,,6.333420327
26496,73482,,6.23602434
26497,73488,,5.956090899
26498,73495,,5.859635678
26499,73502,,5.77218616
26500,73503,,5.782053761
26501,73505,,4.789330495
26502,73508,,5.473147566
26503,73515,,5.585053802
26504,73517,,4.827275832
26505,73522,,5.949094938
26506,73527,,5.537103937
26507,73559,,5.854858869
26508,73566,,5.115677315
26509,73568,,6.52135497
26510,73572,,6.232533475
26511,73573,,5.892198676
26512,73586,,5.85570643
26513,73592,,6.452956284
26514,73600,,6.428514719
26515,73616,,5.77245838
26516,73630,,5.261960588
26517,73634,,5.975524178
26518,73637,,6.236538474
26519,73652,,5.36360846
26520,73668,,5.87064595
26521,73671,,5.785323402
26522,73674,,5.887216992
26523,73678,,6.011857823
26524,73702,,5.159412953
26525,73717,,5.852331028
26526,73722,,5.529351895
26527,73726,,5.472545108
26528,73735,,5.497722475
26529,73779,,5.352914969
26530,73794,,5.85233669
26531,73797,,5.112352986
26532,73813,,6.210445123
26533,73828,,5.609451926
26534,73830,,6.441687863
26535,73844,,6.561360595
26536,73846,,4.906181551
26537,73875,,5.61978662
26538,73881,,6.195633612
26539,73891,,6.034200942
26540,73893,,5.945676684
26541,73903,,5.613850057
26542,73904,,5.739934533
26543,73906,,5.616796792
26544,73911,,5.416369162
26545,73916,,5.948580729
26546,73922,,5.060264022
26547,73931,,5.225729836
26548,73947,,5.539929584
26549,73949,,5.918652445
26550,73955,,5.649731772
26551,73964,,6.041919544
26552,73980,,5.474126925
26553,73983,,5.852437452
26554,73989,,4.351089818
26555,73994,,5.003779637
26556,74003,,4.672852912
26557,74011,,6.043005916
26558,74021,,6.453213353
26559,74028,,5.573371731
26560,74035,,5.698950062
26561,74045,,5.090697079
26562,74050,,5.701305358
26563,74053,,6.453215705
26564,74066,,5.604638678
26565,74068,,5.747473772
26566,74078,,5.333162502
26567,74100,,5.450997335
26568,74123,,6.075512808
26569,74138,,5.747009655
26570,74149,,5.217123651
26571,74164,,6.454186546
26572,74170,,6.270556793
26573,74177,,5.85236485
26574,74185,,5.903375694
26575,74187,,5.81251781
26576,74223,,5.574972756
26577,74225,,5.85236838
26578,74226,,5.183594996
26579,74227,,4.813920116
26580,74228,,5.8523686
26581,74249,,5.99002638
26582,74265,,5.973902753
26583,74276,,5.70700305
26584,74277,,6.104587085
26585,74281,,5.492492718
26586,74294,,6.610433501
26587,74300,,4.787235593
26588,74339,,5.573905769
26589,74346,,5.67039677
26590,74357,,5.963498143
26591,74360,,4.349659463
26592,74375,,4.998831803
26593,74388,,5.287602725
26594,74401,,5.661512662
26595,74402,,5.48974889
26596,74407,,5.264192795
26597,74421,,4.974843677
26598,74445,,5.875046439
26599,74452,,5.022452574
26600,74453,,5.035351262
26601,74462,,6.059015965
26602,74476,,6.459160583
26603,74489,,5.85995542
26604,74490,,5.476669586
26605,74502,,4.216518325
26606,74508,,6.209425124
26607,74518,,5.143358013
26608,74525,,4.97998743
26609,74554,,5.189420064
26610,74555,,6.231415832
26611,74557,,4.75287422
26612,74563,,5.166794389
26613,74564,,5.608179771
26614,74587,,5.832161212
26615,74589,,4.215203943
26616,74596,,5.573817173
26617,74613,,5.608613988
26618,74640,,5.573681775
26619,74658,,6.045059707
26620,74662,,5.960361787
26621,74666,,6.610460853
26622,74679,,5.573684643
26623,74696,,5.196716292
26624,74729,,5.860275502
26625,74733,,6.045065221
26626,74736,,6.088526327
26627,74742,,5.768420377
26628,74746,,5.488913032
26629,74757,,5.364335471
26630,74780,,5.572664511
26631,74781,,5.676498082
26632,74783,,5.488915753
26633,74785,,5.570789033
26634,74790,,5.852863012
26635,74794,,5.321506875
26636,74799,,5.706639423
26637,74812,,5.665057355
26638,74818,,4.215220781
26639,74830,,5.853389767
26640,74831,,5.852752754
26641,74873,,5.595847047
26642,74878,,5.906896655
26643,74891,,6.73234998
26644,74903,,5.433213407
26645,74906,,6.23230297
26646,74914,,5.952251894
26647,74916,,5.365627387
26648,74917,,5.502356877
26649,74921,,6.076176635
26650,74927,,5.852759813
26651,74932,,6.58753264
26652,74935,,6.232305102
26653,74944,,6.232305764
26654,74946,,5.575130333
26655,74952,,5.064344517
26656,74955,,5.925933698
26657,74964,,5.43728773
26658,74965,,5.437661376
26659,74968,,6.214751883
26660,74977,,5.37276984
26661,74982,,6.207925611
26662,74992,,6.401843069
26663,74993,,4.973449675
26664,75009,,5.431894006
26665,75014,,5.859448726
26666,75024,,5.915233518
26667,75027,,5.852534377
26668,75028,,5.902512399
26669,75030,,5.578177031
26670,75032,,6.388054015
26671,75034,,5.588120224
26672,75045,,5.365984515
26673,75050,,4.215237839
26674,75060,,5.820962589
26675,75077,,6.015097782
26676,75081,,5.852538347
26677,75083,,5.909012215
26678,75087,,5.122419934
26679,75097,,5.697538755
26680,75151,,5.85253725
26681,75154,,6.238682647
26682,75164,,5.314814262
26683,75170,,5.477317618
26684,75171,,5.943704758
26685,75173,,5.50036927
26686,75207,,5.990282765
26687,75209,,5.492549482
26688,75232,,6.174516919
26689,75260,,6.610504528
26690,75266,,5.794711499
26691,75276,,5.995993291
26692,75278,,5.794712381
26693,75279,,6.49841025
26694,75285,,4.612139281
26695,75287,,6.498410838
26696,75297,,5.336666376
26697,75332,,6.732382405
26698,75345,,5.616772327
26699,75355,,5.08459507
26700,75359,,5.367434957
26701,75363,,5.194181897
26702,75367,,5.612769724
26703,75377,,5.123553395
26704,75383,,5.778383164
26705,75458,,6.231482227
26706,75460,,5.485089923
26707,75466,,5.744468816
26708,75470,,5.19601419
26709,75480,,6.174034837
26710,75481,,5.630387121
26711,75482,,5.485091541
26712,75489,,5.53635549
26713,75515,,5.85246323
26714,75524,,5.316782417
26715,75543,,5.609112983
26716,75555,,5.520407292
26717,75559,,5.850008129
26718,75565,,5.638657105
26719,75575,,5.520408762
26720,75580,,5.87651489
